Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",24y 242d,135 (72-0-63 53.33%),119 (0.88),←,
17,"Bruce, Josh",28y 45d,121 (47-1-73 39.26%),180 (1.49),8 (5-0-3 62.50%),9 (1.13)
12,"Cordy, Zaine",23y 270d,78 (42-0-36 53.85%),10 (0.13),←,
9,"Crozier, Hayden",26y 212d,115 (55-0-60 47.83%),45 (0.39),46 (24-0-22 52.17%),1 (0.02)
35,"Daniel, Caleb",24y 16d,99 (52-0-47 52.53%),27 (0.27),←,
44,"English, Tim",22y 348d,37 (19-0-18 51.35%),11 (0.30),←,
26,"Gowers, Billy",24y 43d,32 (12-0-20 37.50%),39 (1.22),←,
39,"Johannisen, Jason",27y 258d,134 (65-0-69 48.51%),43 (0.32),←,
42,"Keath, Alex",28y 185d,38 (21-1-16 56.58%),2 (0.05),8 (5-0-3 62.50%),1 (0.13)
21,"Liberatore, Tom",28y 68d,138 (61-0-77 44.20%),47 (0.34),←,
27,"Lipinski, Patrick",22y 6d,38 (19-0-19 50.00%),26 (0.68),←,
11,"Macrae, Jack",25y 355d,149 (76-0-73 51.01%),36 (0.24),←,
28,"Porter, Callum",21y 152d,1 (1-0-0 100.00%),,←,
20,"Richards, Ed",21y 20d,48 (24-0-24 50.00%),22 (0.46),←,
6,"Smith, Bailey",19y 229d,31 (17-0-14 54.84%),14 (0.45),←,
1,"Suckling, Matt",31y 364d,176 (116-0-60 65.91%),85 (0.48),74 (41-0-33 55.41%),34 (0.46)
23,"Vandermeer, Laitham",21y 171d,7 (5-0-2 71.43%),6 (0.86),←,
3,"Wallis, Mitch",27y 273d,141 (65-0-76 46.10%),86 (0.61),←,
19,"Weightman, Cody",19y 190d,2 (2-0-0 100.00%),2 (1.00),←,
34,"Williams, Bailey",22y 287d,49 (24-0-25 48.98%),9 (0.18),←,
10,"Wood, Easton",30y 323d,165 (86-0-79 52.12%),18 (0.11),←,
40,"Young, Lachie",21y 108d,8 (4-0-4 50.00%),1 (0.13),←,
Totals,Totals,24y 272d,1742 (885-2-855 50.80%),828 (0.48),,
C,"Beveridge, Luke",49y 335d,124 (69-0-55 55.65%),,←,
