North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
34,"Archer, Jackson",7,3,4,11,,,,1.0,,1.0,,1.0,,1.0,,1.0,9.0,,,1.0,,,74.0
30,"Comben, Charlie",4,2,4,8,,,,1.0,1.0,,,5.0,,4.0,,2.0,6.0,,,4.0,,,88.0
4,"Corr, Aidan",13,4,5,18,,,,5.0,5.0,,,,1.0,,,5.0,11.0,,,3.0,,,94.0
25,"Curtis, Paul",8,4,5,13,3,,,4.0,,2.0,,4.0,,3.0,,5.0,7.0,1.0,2.0,1.0,,,88.0
5,"Daniel, Caleb",13,3,11,24,,,,6.0,5.0,2.0,1.0,5.0,,1.0,,4.0,13.0,1.0,,2.0,2.0,,83.0
28,"Darling, Jack",9,5,6,15,1,,1.0,2.0,2.0,3.0,1.0,5.0,2.0,1.0,,10.0,6.0,2.0,1.0,1.0,,2.0,93.0
9,"Davies-Uniacke, Luke",12,4,8,20,2,,,2.0,1.0,6.0,5.0,2.0,3.0,1.0,,8.0,11.0,,1.0,,,1.0,86.0
46,"Hansen, Robert",6,1,9,15,,,,,,2.0,6.0,,,,,8.0,7.0,,,1.0,1.0,1.0,70.0
41,"Konstanty, Jacob",6,1,4,10,,,,6.0,1.0,2.0,,,2.0,,,5.0,5.0,,,2.0,,1.0,67.0
20,"Larkey, Nick",7,3,1,8,5,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,5.0,3.0,2.0,3.0,1.0,,,89.0
19,"Logue, Griffin",4,1,2,6,,,,,4.0,1.0,,,1.0,,,2.0,5.0,,,7.0,,,71.0
11,"McDonald, Luke",11,5,9,20,,,,2.0,2.0,2.0,1.0,3.0,,1.0,,6.0,14.0,1.0,,1.0,,1.0,84.0
10,"McKercher, Colby",9,3,8,17,,,,5.0,1.0,3.0,4.0,2.0,,,,5.0,11.0,,,1.0,1.0,,78.0
2,"OSullivan, Finn",10,3,6,16,,,,,4.0,2.0,,2.0,,,,3.0,12.0,,,5.0,,,82.0
26,"Parker, Luke",10,5,11,21,,1.0,,4.0,1.0,1.0,1.0,2.0,1.0,,,6.0,14.0,,,,,,80.0
29 ↓,"Phillips, Will",3,3,8,11,,,,3.0,,2.0,4.0,1.0,1.0,1.0,,6.0,5.0,,1.0,1.0,,,49.0
24,"Powell, Tom",13,7,14,27,,1.0,,8.0,3.0,3.0,3.0,3.0,,,,4.0,23.0,,1.0,,,,81.0
8,"Scott, Bailey",10,2,8,18,1,,,5.0,2.0,3.0,,,1.0,,,7.0,12.0,,1.0,1.0,5.0,2.0,81.0
3,"Sheezel, Harry",15,6,16,31,,2.0,,4.0,4.0,2.0,6.0,1.0,1.0,,,9.0,22.0,,1.0,2.0,,,85.0
12,"Simpkin, Jy",19,4,11,30,1,1.0,,7.0,2.0,5.0,4.0,3.0,2.0,1.0,,12.0,19.0,,,2.0,1.0,1.0,76.0
13 ↑,"Tucker, Darcy",2,2,,2,,,,,,1.0,,,,,,,2.0,,,,,,33.0
38,"Xerri, Tristan",4,4,13,17,,,51.0,7.0,2.0,1.0,5.0,2.0,,,,13.0,4.0,2.0,,2.0,,,83.0
44,"Zurhaar, Cameron",14,10,6,20,1,4.0,,2.0,,3.0,1.0,4.0,,,,6.0,14.0,,6.0,2.0,,1.0,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,209,85,169,378,14,13.0,52.0,75.0,40.0,48.0,42.0,46.0,16.0,15.0,1.0,132.0,235.0,9.0,17.0,40.0,10.0,10.0,
Opposition,Opposition,195,84,165,360,17,11.0,31.0,52.0,34.0,57.0,36.0,52.0,15.0,16.0,5.0,130.0,232.0,9.0,12.0,45.0,7.0,16.0,
