Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",11,4,8,19,1,,,4.0,,6.0,4.0,4.0,1.0,,,5.0,14.0,,1.0,,,,73.0
10,"Ballard, Charlie",10,5,6,16,,,,2.0,2.0,1.0,,4.0,,1.0,,4.0,9.0,1.0,,1.0,,,86.0
3,"Bowes, Jack",9,5,10,19,1,,,3.0,,3.0,3.0,2.0,,,,8.0,12.0,,1.0,3.0,1.0,1.0,88.0
29,"Burgess, Chris",3,2,3,6,,,,3.0,1.0,,,3.0,,2.0,,3.0,2.0,1.0,,4.0,,,93.0
25,"Collins, Sam",8,5,4,12,,,,2.0,3.0,,,2.0,2.0,,,6.0,6.0,2.0,,11.0,,,98.0
8,"Fiorini, Brayden",21,6,9,30,,2.0,,4.0,3.0,4.0,2.0,7.0,,1.0,,7.0,23.0,,,2.0,1.0,1.0,80.0
1,"Hanley, Pearce",9,3,5,14,,,,3.0,3.0,3.0,,1.0,2.0,,,6.0,5.0,,,3.0,,,85.0
5,"Harbrow, Jarrod",15,5,1,16,,,,5.0,2.0,1.0,1.0,2.0,,,,7.0,7.0,2.0,,3.0,1.0,,94.0
39,"Holman, Nick",10,4,8,18,2,,,3.0,2.0,1.0,2.0,4.0,2.0,1.0,,9.0,8.0,,1.0,1.0,,,79.0
20,"Hombsch, Jack",3,2,2,5,,,,,2.0,,,1.0,,,,2.0,3.0,,,6.0,,,89.0
38,"Joyce, Jesse",8,5,4,12,,,,3.0,2.0,1.0,,,1.0,,,2.0,10.0,,,3.0,,,70.0
41,"Lukosius, Jack",3,1,3,6,,,,6.0,,3.0,,1.0,,,,3.0,3.0,,,,,,69.0
44,"Macpherson, Darcy",10,6,9,19,,,,9.0,1.0,4.0,3.0,3.0,2.0,1.0,,10.0,8.0,,2.0,2.0,,1.0,87.0
4,"Martin, Jack",8,2,14,22,,1.0,,2.0,,1.0,4.0,4.0,1.0,3.0,,16.0,8.0,,,1.0,,,89.0
2,"Miles, Anthony",13,5,7,20,,,,2.0,1.0,3.0,4.0,3.0,,1.0,,8.0,13.0,,,3.0,,,74.0
11,"Miller, Touk",18,6,13,31,,,,13.0,5.0,6.0,6.0,7.0,1.0,2.0,2.0,13.0,17.0,,,1.0,,,86.0
31,"Murdoch, Jordan",13,5,3,16,,2.0,,,6.0,2.0,2.0,1.0,2.0,,,6.0,9.0,1.0,,2.0,,,77.0
27,"Powell, Wil",2,1,2,4,,1.0,,1.0,1.0,1.0,1.0,2.0,,,,1.0,3.0,,,2.0,,,34.0
6,"Sexton, Alex",11,8,2,13,2,2.0,,1.0,,6.0,,3.0,1.0,1.0,,3.0,10.0,1.0,1.0,,,,89.0
24,"Swallow, David",15,8,15,30,,1.0,,1.0,2.0,4.0,4.0,2.0,1.0,,,14.0,17.0,1.0,,,,1.0,84.0
28,"Witts, Jarrod",9,3,4,13,1,,44.0,7.0,1.0,3.0,3.0,4.0,3.0,,1.0,4.0,9.0,,,1.0,,,86.0
30,"Wright, Peter",6,5,3,9,1,1.0,3.0,,,1.0,1.0,2.0,1.0,,,5.0,5.0,1.0,2.0,4.0,,1.0,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,215,96,135,350,8,11.0,47.0,74.0,37.0,54.0,40.0,62.0,20.0,13.0,3.0,142.0,201.0,10.0,8.0,53.0,3.0,5.0,
Opposition,Opposition,257,135,114,371,8,9.0,33.0,79.0,45.0,46.0,35.0,59.0,13.0,20.0,3.0,145.0,217.0,20.0,9.0,54.0,5.0,7.0,
