Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
8,"Bewick, Darren",25y 316d,107 (65-1-41 61.21%),171 (1.60),←,
48,"Calthorpe, David",19y 320d,4 (3-0-1 75.00%),5 (1.25),←,
7,"Daniher, Chris",27y 94d,50 (28-1-21 57.00%),14 (0.28),←,
38,"Denham, Sean",24y 65d,65 (36-1-28 56.15%),28 (0.43),21 (12-1-8 59.52%),7 (0.33)
15,"Ezard, Alan",30y 79d,182 (118-0-64 64.84%),200 (1.10),←,
31,"Fletcher, Dustin",18y 57d,8 (6-1-1 81.25%),,←,
29,"Grenvold, David",27y 119d,59 (40-1-18 68.64%),12 (0.20),←,
1,"Harvey, Mark",28y 22d,148 (99-1-48 67.23%),162 (1.09),←,
9,"Kickett, Derek",30y 270d,79 (45-1-33 57.59%),87 (1.10),67 (40-1-26 60.45%),75 (1.12)
20,"Kilpatrick, Glenn",20y 308d,17 (10-0-7 58.82%),3 (0.18),←,
37,"Manton, Glenn",20y 32d,5 (4-0-1 80.00%),,←,
24,"Misiti, Joe",18y 236d,15 (9-1-5 63.33%),7 (0.47),←,
10,"ODonnell, Gary",28y 52d,126 (78-1-47 62.30%),46 (0.37),←,
14,"Plain, Bradley",23y 281d,44 (31-0-13 70.45%),84 (1.91),←,
3,"Salmon, Paul",28y 164d,171 (103-1-67 60.53%),424 (2.48),←,
19,"Somerville, Peter",24y 360d,55 (33-0-22 60.00%),49 (0.89),←,
12,"Symons, Michael",21y 290d,13 (10-0-3 76.92%),12 (0.92),←,
26,"Thompson, Mark",29y 226d,161 (104-2-55 65.22%),47 (0.29),←,
4,"Wanganeen, Gavin",20y 15d,52 (28-1-23 54.81%),25 (0.48),←,
32,"Watson, Tim",31y 355d,289 (181-3-105 63.15%),318 (1.10),←,
Totals,Totals,25y 0d,1650 (1031-16-603 62.48%),1694 (1.03),,
C,"Sheedy, Kevin",45y 191d,296 (193-2-101 65.54%),,←,
