Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
46,"Blakiston, Lachlan",3,,8,11,,,,2.0,1.0,,,2.0,,,,8.0,3.0,,,5.0,,,88.0
30,"Caddy, Nate",9,8,6,15,1,,,2.0,,4.0,,1.0,,,,6.0,10.0,1.0,2.0,1.0,2.0,2.0,100.0
6,"Caldwell, Jye",17,2,15,32,,1.0,,5.0,3.0,6.0,8.0,1.0,1.0,,,12.0,19.0,,1.0,1.0,,,77.0
36,"Clarke, Angus",11,4,10,21,,,,,3.0,,,2.0,1.0,,,7.0,14.0,,,2.0,,,86.0
28 ↓,"Duursma, Xavier",6,3,5,11,1,,,,1.0,,1.0,2.0,1.0,1.0,,3.0,7.0,,1.0,,,,40.0
11,"Gresham, Jade",7,3,2,9,1,1.0,,3.0,,1.0,,2.0,,1.0,,,10.0,,2.0,,1.0,,66.0
35,"Guelfi, Matt",3,,4,7,,1.0,,3.0,,,,3.0,,3.0,,,7.0,,,,,,78.0
8,"Hobbs, Ben",6,1,10,16,,,,5.0,2.0,,1.0,3.0,3.0,2.0,,8.0,8.0,,,,,,62.0
40,"Johnson, Zak",7,2,2,9,,,,1.0,,2.0,,1.0,,,,1.0,7.0,,,2.0,1.0,,68.0
10,"Kako, Isaac",7,2,5,12,1,1.0,,2.0,,1.0,,1.0,,,,5.0,7.0,1.0,1.0,,1.0,1.0,85.0
15,"Laverde, Jayden",12,9,6,18,,,,3.0,3.0,,,1.0,,1.0,,3.0,15.0,,,2.0,,,96.0
34,"Lual, Luamon",5,2,4,9,2,,,2.0,,4.0,,2.0,,1.0,,,8.0,,1.0,2.0,1.0,1.0,65.0
37,"Martin, Nic",14,7,7,21,,,,2.0,4.0,2.0,,1.0,,,,2.0,18.0,,,4.0,,,83.0
26,"May, Archie",8,6,6,14,2,,,3.0,,3.0,,3.0,2.0,2.0,,8.0,6.0,2.0,2.0,4.0,,,78.0
1,"McGrath, Andrew",8,3,14,22,,,,,1.0,1.0,,1.0,,1.0,,5.0,16.0,,,1.0,,1.0,93.0
7,"Merrett, Zach",6,1,11,17,,,,3.0,,4.0,2.0,,2.0,,,8.0,9.0,,,,,1.0,92.0
3,"Parish, Darcy",11,4,20,31,,1.0,,3.0,3.0,2.0,6.0,1.0,1.0,1.0,,15.0,17.0,,,,1.0,1.0,79.0
16 ↑,"Perkins, Archie",6,2,4,10,,,,,3.0,1.0,1.0,6.0,,2.0,,5.0,5.0,1.0,,1.0,,,40.0
25,"Prior, Jaxon",11,6,4,15,,,,2.0,6.0,1.0,1.0,2.0,,1.0,,6.0,6.0,3.0,,9.0,,,100.0
21,"Roberts, Archie",12,8,13,25,,,,2.0,6.0,,1.0,1.0,2.0,,,4.0,20.0,,,,,,77.0
12,"Setterfield, Will",11,4,6,17,,,,5.0,2.0,1.0,1.0,6.0,,3.0,,4.0,15.0,,,2.0,,,82.0
39,"Visentini, Vigo",5,3,10,15,,,17.0,2.0,1.0,1.0,4.0,5.0,3.0,3.0,,8.0,9.0,,,5.0,,,79.0
20,"Wright, Peter",5,5,3,8,1,1.0,7.0,2.0,1.0,,,2.0,,1.0,,4.0,4.0,2.0,3.0,4.0,,,85.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,190,85,175,365,9,9.0,24.0,52.0,40.0,34.0,26.0,49.0,16.0,23.0,,122.0,240.0,10.0,13.0,45.0,7.0,7.0,
Opposition,Opposition,225,99,167,392,16,8.0,53.0,49.0,25.0,57.0,44.0,48.0,23.0,16.0,6.0,134.0,251.0,11.0,6.0,38.0,4.0,10.0,
