Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
19,"Armstrong, Tony",12,7,10,22,,1.0,,2.0,,,,,1.0,,,4.0,19.0,,,2.0,,1.0,74.0
14 ↑,"Bird, Craig",6,1,3,9,,2.0,,2.0,,,1.0,,1.0,,,4.0,5.0,,,,,,24.0
24,"Bolton, Jude",10,3,14,24,,1.0,,8.0,1.0,5.0,5.0,1.0,1.0,,2.0,14.0,13.0,1.0,1.0,3.0,,1.0,89.0
13,"Everitt, Andrejs",6,1,7,13,1,1.0,,1.0,,3.0,1.0,2.0,1.0,1.0,,5.0,9.0,,,1.0,,2.0,78.0
37,"Goodes, Adam",8,4,7,15,2,2.0,,2.0,,,1.0,3.0,1.0,3.0,,6.0,9.0,,4.0,,,,69.0
39,"Grundy, Heath",14,8,9,23,,,,2.0,3.0,,,2.0,,1.0,,6.0,14.0,3.0,,2.0,,,96.0
4,"Hannebery, Dan",11,4,18,29,1,1.0,,5.0,2.0,3.0,3.0,5.0,,2.0,,7.0,21.0,,,2.0,,2.0,76.0
15,"Jack, Kieren",20,3,13,33,2,2.0,,6.0,1.0,7.0,5.0,3.0,,2.0,3.0,12.0,22.0,,1.0,1.0,,1.0,88.0
32,"Jetta, Lewis",14,5,9,23,3,1.0,,3.0,1.0,8.0,1.0,3.0,2.0,,,6.0,17.0,,2.0,,6.0,,83.0
34,"Johnson, Alex",5,2,7,12,,,,2.0,2.0,,,1.0,,,,3.0,7.0,,,4.0,,,97.0
12,"Kennedy, Josh",9,3,18,27,2,1.0,,7.0,,4.0,8.0,2.0,4.0,,,16.0,12.0,,1.0,3.0,,2.0,91.0
29 ↓,"Mattner, Martin",3,5,10,13,,,,3.0,,3.0,,1.0,,,,6.0,7.0,1.0,,4.0,1.0,,60.0
21,"McGlynn, Ben",11,6,6,17,2,,,3.0,,4.0,,2.0,,1.0,,4.0,13.0,,1.0,,1.0,1.0,85.0
3,"McVeigh, Jarrad",25,8,12,37,,1.0,,7.0,5.0,9.0,2.0,3.0,,1.0,,16.0,18.0,2.0,,,1.0,,90.0
41,"Mumford, Shane",4,6,11,15,1,1.0,19.0,7.0,,2.0,3.0,3.0,2.0,2.0,,9.0,6.0,2.0,2.0,4.0,,,88.0
5,"OKeefe, Ryan",16,4,20,36,,,,6.0,3.0,4.0,5.0,2.0,1.0,,1.0,14.0,21.0,,1.0,2.0,,1.0,86.0
38,"Pyke, Mike",2,2,8,10,1,1.0,16.0,2.0,,,2.0,3.0,1.0,2.0,,5.0,7.0,1.0,2.0,4.0,,1.0,87.0
20,"Reid, Sam",7,1,8,15,2,,,,,2.0,,3.0,1.0,2.0,,6.0,8.0,,1.0,,,,86.0
25,"Richards, Ted",9,4,2,11,,,,1.0,1.0,1.0,,1.0,,1.0,,3.0,6.0,,,12.0,,,95.0
30,"Roberts-Thomson, Lewis",9,6,5,14,2,1.0,,1.0,1.0,3.0,,2.0,1.0,,,5.0,9.0,,2.0,2.0,,1.0,83.0
2,"Shaw, Rhyce",13,2,6,19,,,,2.0,1.0,1.0,,1.0,,1.0,,3.0,13.0,1.0,,4.0,1.0,,87.0
40,"Smith, Nick",7,5,11,18,,,,5.0,3.0,3.0,2.0,2.0,,,,3.0,15.0,,,3.0,,,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,221,90,214,435,19,18.0,35.0,77.0,24.0,62.0,39.0,45.0,17.0,19.0,6.0,157.0,271.0,11.0,18.0,53.0,10.0,13.0,
Opposition,Opposition,193,75,147,340,5,8.0,52.0,70.0,39.0,30.0,36.0,52.0,19.0,17.0,,156.0,188.0,11.0,6.0,54.0,3.0,3.0,
