North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
18,"Atley, Shaun",23y 251d,118 (70-0-48 59.32%),15 (0.13),←,
50,"Brown, Ben",23y 183d,42 (33-0-9 78.57%),68 (1.62),←,
10,"Cunnington, Ben",24y 326d,132 (77-0-55 58.33%),56 (0.42),←,
15,"Dal Santo, Nick",32y 89d,309 (181-5-123 59.39%),153 (0.50),49 (36-0-13 73.47%),13 (0.27)
14,"Dumont, Trent",20y 326d,9 (4-0-5 44.44%),2 (0.22),←,
11,"Firrito, Michael",32y 176d,261 (137-2-122 52.87%),29 (0.11),←,
43,"Gibson, Sam",29y 360d,94 (60-0-34 63.83%),41 (0.44),←,
22,"Goldstein, Todd",27y 325d,158 (90-1-67 57.28%),82 (0.52),←,
29,"Harvey, Brent",38y 7d,418 (232-3-183 55.86%),497 (1.19),←,
34,"Macmillan, Jamie",24y 241d,90 (54-0-36 60.00%),36 (0.40),←,
21,"McDonald, Luke",21y 102d,46 (32-0-14 69.57%),1 (0.02),←,
2,"McKenzie, Brad",22y 358d,25 (14-0-11 56.00%),5 (0.20),←,
17,"Mullett, Aaron",24y 88d,55 (33-0-22 60.00%),25 (0.45),←,
28,"Nahas, Robin",28y 193d,112 (48-3-61 44.20%),133 (1.19),29 (19-0-10 65.52%),33 (1.14)
20,"Petrie, Drew",33y 219d,302 (156-3-143 52.15%),413 (1.37),←,
44,"Ray, Farren",30y 59d,206 (104-5-97 51.70%),59 (0.29),1 (1-0-0 100.00%),1 (1.00)
9,"Swallow, Andrew",28y 354d,195 (104-1-90 53.59%),76 (0.39),←,
25,"Tarrant, Robbie",27y 26d,70 (41-0-29 58.57%),41 (0.59),←,
12,"Thomas, Lindsay",28y 83d,182 (95-2-85 52.75%),292 (1.60),←,
16,"Thompson, Scott",30y 12d,168 (87-2-79 52.38%),6 (0.04),←,
30,"Waite, Jarrad",33y 107d,216 (90-4-122 42.59%),321 (1.49),32 (24-0-8 75.00%),69 (2.16)
7,"Ziebell, Jack",25y 83d,133 (72-0-61 54.14%),81 (0.61),←,
Totals,Totals,27y 297d,3341 (1814-31-1496 54.30%),2432 (0.73),,
C,"Scott, Brad",40y 18d,144 (83-0-61 57.64%),,←,
