Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
35,"Bond, Chris",26y 169d,69 (33-1-35 48.55%),19 (0.28),47 (25-1-21 54.26%),11 (0.23)
22,"Bower, Nathan",23y 36d,41 (19-1-21 47.56%),14 (0.34),←,
17,"Broderick, Paul",25y 192d,130 (62-1-67 48.08%),107 (0.82),37 (23-1-13 63.51%),27 (0.73)
21,"Bulluss, Paul",25y 172d,42 (14-1-27 34.52%),9 (0.21),←,
9,"Campbell, Wayne",22y 294d,88 (36-1-51 41.48%),52 (0.59),←,
15,"Charles, Justin",24y 289d,43 (23-2-18 55.81%),24 (0.56),7 (5-1-1 78.57%),
10,"Daffy, Nick",22y 64d,39 (24-1-14 62.82%),45 (1.15),←,
14,"Dear, Greg",32y 88d,172 (123-1-48 71.80%),24 (0.14),35 (21-1-13 61.43%),6 (0.17)
2,"Dundas, Matthew",23y 219d,82 (28-1-53 34.76%),65 (0.79),9 (2-1-6 27.78%),4 (0.44)
20,"Elliott, Jamie",22y 158d,49 (17-1-31 35.71%),8 (0.16),9 (3-1-5 38.89%),1 (0.11)
25,"Gale, Brendon",26y 361d,112 (44-1-67 39.73%),116 (1.04),←,
11,"Gale, Michael",28y 205d,137 (60-1-76 44.16%),39 (0.28),32 (19-1-12 60.94%),10 (0.31)
23,"Jurica, Stephen",19y 18d,5 (2-1-2 50.00%),10 (2.00),←,
3,"Kellaway, Duncan",22y 147d,47 (26-1-20 56.38%),,←,
27,"Maxfield, Stuart",23y 96d,82 (32-1-49 39.63%),60 (0.73),←,
6,"Naish, Chris",23y 290d,99 (39-1-59 39.90%),153 (1.55),←,
19,"Neeld, Mark",24y 1d,69 (38-1-30 55.80%),33 (0.48),21 (12-1-8 59.52%),16 (0.76)
7,"Prescott, Ashley",22y 306d,23 (14-1-8 63.04%),,←,
4,"Rogers, Matthew",21y 231d,32 (19-1-12 60.94%),28 (0.88),←,
5,"Tape, Jamie",21y 100d,36 (22-1-13 62.50%),2 (0.06),←,
29,"Torney, Jason",18y 28d,1 (0-1-0 50.00%),,←,
Totals,Totals,23y 304d,1398 (675-22-701 48.28%),808 (0.58),,
C,"Northey, John",52y 15d,246 (123-2-121 50.41%),,57 (27-1-29 48.25%),
