Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
26,"Bickley, Mark",22y 309d,29 (13-0-16 44.83%),6 (0.21),←,
21,"Brown, David",22y 253d,13 (8-0-5 61.54%),13 (1.00),←,
34,"Hart, Ben",17y 335d,11 (5-0-6 45.45%),3 (0.27),←,
3,"Hart, Darel",28y 157d,28 (14-0-14 50.00%),20 (0.71),←,
29,"Ingerson, Anthony",22y 239d,11 (5-0-6 45.45%),13 (1.18),←,
2,"Jarman, Andrew",26y 146d,27 (13-0-14 48.15%),14 (0.52),←,
13,"Lee, Scott",29y 3d,33 (15-0-18 45.45%),10 (0.30),←,
27,"Liptak, Matthew",22y 39d,23 (12-0-11 52.17%),35 (1.52),←,
16,"Marshall, David",31y 344d,21 (10-0-11 47.62%),13 (0.62),←,
18,"Maynard, Rodney",25y 261d,33 (15-0-18 45.45%),8 (0.24),←,
10,"McDermott, Chris",28y 217d,32 (15-0-17 46.88%),13 (0.41),←,
11,"McGuinness, Tony",28y 33d,139 (64-2-73 46.76%),139 (1.00),30 (14-0-16 46.67%),31 (1.03)
25,"Mickan, Mark",31y 130d,72 (22-0-50 30.56%),29 (0.40),24 (10-0-14 41.67%),3 (0.13)
22,"Murphy, Michael",26y 274d,14 (5-0-9 35.71%),26 (1.86),11 (5-0-6 45.45%),26 (2.36)
52,"Rehn, Shaun",20y 296d,16 (7-0-9 43.75%),5 (0.31),←,
40,"Schwerdt, Stephen",24y 11d,8 (4-0-4 50.00%),1 (0.13),←,
7,"Smart, Nigel",23y 18d,26 (11-0-15 42.31%),2 (0.08),←,
28,"Smith, Darren",27y 120d,9 (3-0-6 33.33%),10 (1.11),←,
4,"Tasker, Sean",23y 356d,15 (6-0-9 40.00%),1 (0.07),←,
33,"Weidemann, Wayne",25y 231d,16 (6-0-10 37.50%),1 (0.06),←,
Totals,Totals,25y 170d,576 (253-2-321 43.92%),362 (0.63),,
C,"Cornes, Graham",44y 69d,33 (15-0-18 45.45%),,←,
