Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
11,"Bowden, Joel",19y 358d,26 (16-0-10 61.54%),33 (1.27),←,
17,"Broderick, Paul",28y 162d,194 (93-1-100 48.20%),133 (0.69),101 (54-1-46 53.96%),53 (0.52)
21,"Bulluss, Paul",28y 142d,88 (37-1-50 42.61%),19 (0.22),←,
9,"Campbell, Wayne",25y 264d,152 (69-1-82 45.72%),90 (0.59),←,
10,"Daffy, Nick",25y 34d,101 (55-1-45 54.95%),132 (1.31),←,
19,"Evans, Brett",26y 19d,8 (4-0-4 50.00%),9 (1.13),←,
1,"Gale, Michael",31y 175d,188 (84-1-103 44.95%),48 (0.26),83 (43-1-39 52.41%),19 (0.23)
2,"Gaspar, Darren",22y 25d,74 (34-0-40 45.95%),4 (0.05),53 (27-0-26 50.94%),3 (0.06)
20,"Harrison, Ben",23y 148d,38 (20-0-18 52.63%),29 (0.76),36 (18-0-18 50.00%),29 (0.81)
16,"Holland, Ben",21y 35d,39 (21-0-18 53.85%),39 (1.00),←,
23,"James, Aaron",21y 226d,26 (11-2-13 46.15%),7 (0.27),3 (2-0-1 66.67%),1 (0.33)
39,"Kellaway, Andrew",22y 203d,6 (4-0-2 66.67%),,←,
33,"Knights, Matthew",27y 252d,184 (73-0-111 39.67%),108 (0.59),←,
38,"McKee, Steven",19y 359d,2 (2-0-0 100.00%),,←,
26,"Nichols, Trent",29y 68d,108 (43-1-64 40.28%),104 (0.96),71 (23-0-48 32.39%),62 (0.87)
5,"Ottens, Brad",18y 140d,8 (5-0-3 62.50%),1 (0.13),←,
13,"Powell, Robert",22y 87d,31 (17-0-14 54.84%),44 (1.42),←,
7,"Prescott, Ashley",25y 276d,80 (42-1-37 53.13%),14 (0.17),←,
12,"Richardson, Matthew",23y 87d,91 (45-0-46 49.45%),275 (3.02),←,
4,"Rogers, Matthew",24y 201d,90 (49-1-40 55.00%),72 (0.80),←,
29,"Torney, Jason",20y 363d,43 (21-1-21 50.00%),2 (0.05),←,
41,"Turner, Scott",28y 14d,125 (51-0-74 40.80%),32 (0.26),←,
Totals,Totals,24y 132d,1702 (796-11-895 46.77%),1195 (0.70),,
C,"Gieschen, Jeff",41y 265d,17 (11-0-6 64.71%),,←,
