Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Armfield, Dennis",5,1,6,11,,,,1.0,1.0,3.0,3.0,2.0,,,,5.0,7.0,,,5.0,1.0,1.0,85.0
44,"Carrazzo, Andrew",5,1,12,17,,,,8.0,,2.0,5.0,1.0,1.0,1.0,,10.0,8.0,,1.0,2.0,,2.0,79.0
41,"Casboult, Levi",10,8,6,16,1,1.0,5.0,3.0,,1.0,2.0,1.0,,1.0,,7.0,8.0,2.0,3.0,2.0,,,89.0
15,"Docherty, Sam",14,7,7,21,,1.0,,4.0,1.0,4.0,2.0,1.0,2.0,,,6.0,16.0,,,2.0,,,91.0
33,"Everitt, Andrejs",9,5,10,19,,1.0,1.0,,5.0,1.0,1.0,,,,,7.0,12.0,,,4.0,1.0,,86.0
38,"Garlett, Jeff",9,2,4,13,1,1.0,,4.0,,5.0,3.0,3.0,,,,7.0,6.0,,1.0,1.0,5.0,1.0,88.0
4,"Gibbs, Bryce",21,3,8,29,4,2.0,1.0,6.0,2.0,5.0,6.0,2.0,,,3.0,11.0,19.0,,1.0,5.0,,,80.0
23,"Henderson, Lachie",5,3,3,8,,,,2.0,,3.0,,,,,,2.0,6.0,,1.0,2.0,,1.0,92.0
40,"Jamison, Michael",10,10,2,12,,1.0,,1.0,3.0,1.0,,,,,,,12.0,,,7.0,,,79.0
14,"McLean, Brock",10,7,8,18,1,,,5.0,2.0,1.0,4.0,3.0,,,,7.0,11.0,1.0,2.0,2.0,,,78.0
2,"Menzel, Troy",10,4,2,12,2,,,1.0,1.0,2.0,,3.0,,1.0,,4.0,7.0,1.0,2.0,1.0,,1.0,80.0
3,"Murphy, Marc",11,3,9,20,,,,6.0,1.0,4.0,3.0,,,,,9.0,12.0,,,4.0,1.0,1.0,84.0
12,"Robinson, Mitch",6,2,12,18,,,,3.0,1.0,4.0,1.0,1.0,1.0,,,11.0,8.0,,,4.0,,1.0,86.0
17,"Rowe, Sam",7,6,2,9,1,,,5.0,3.0,1.0,,1.0,,1.0,,3.0,6.0,2.0,1.0,6.0,,,96.0
6,"Simpson, Kade",14,3,7,21,,1.0,,2.0,3.0,3.0,2.0,4.0,2.0,1.0,,8.0,12.0,,,5.0,,,89.0
39,"Thomas, Dale",9,4,9,18,3,,,1.0,1.0,2.0,,2.0,,1.0,,8.0,9.0,1.0,,1.0,1.0,,66.0
42,"Tuohy, Zach",4,1,6,10,,,,2.0,2.0,3.0,1.0,2.0,1.0,1.0,,5.0,5.0,,,3.0,,,84.0
30 ↓,"Waite, Jarrad",8,5,3,11,,1.0,,2.0,1.0,2.0,,2.0,,2.0,,3.0,8.0,,,1.0,1.0,,76.0
1,"Walker, Andrew",17,6,5,22,,1.0,,1.0,6.0,,1.0,,,,,3.0,18.0,,1.0,5.0,3.0,,92.0
11,"Warnock, Robert",5,2,1,6,1,,39.0,3.0,,1.0,2.0,2.0,,2.0,,4.0,1.0,1.0,1.0,2.0,,,82.0
43 ↑,"White, Simon",3,,2,5,,,,2.0,,,,4.0,,,,3.0,2.0,,,1.0,,,32.0
13,"Yarran, Chris",13,1,4,17,1,1.0,,4.0,3.0,3.0,,,1.0,,,10.0,8.0,,,3.0,6.0,1.0,87.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,84,128,333,15,12.0,46.0,66.0,36.0,51.0,36.0,34.0,8.0,11.0,3.0,133.0,201.0,8.0,14.0,68.0,19.0,9.0,
Opposition,Opposition,184,68,157,341,16,11.0,40.0,65.0,31.0,53.0,41.0,37.0,11.0,8.0,3.0,141.0,204.0,10.0,19.0,58.0,6.0,13.0,
