Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details,Port Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Port Adelaide Games (W-D-L W%),Port Adelaide Goals (Ave.)
19,"Bishop, Matthew",26y 270d,45 (20-1-24 45.56%),4 (0.09),27 (13-1-13 50.00%),
7,"Burgoyne, Peter",24y 68d,90 (41-2-47 46.67%),88 (0.98),←,
9,"Carr, Josh",21y 343d,40 (22-1-17 56.25%),23 (0.57),←,
12,"Cockatoo-Collins, Che",27y 33d,123 (69-3-51 57.32%),177 (1.44),38 (22-0-16 57.89%),68 (1.79)
35,"Cornes, Chad",22y 146d,53 (26-1-26 50.00%),50 (0.94),←,
17,"Dew, Stuart",22y 232d,78 (37-2-39 48.72%),105 (1.35),←,
10,"Francou, Josh",27y 243d,108 (51-3-54 48.61%),52 (0.48),←,
34,"Guerra, Brent",19y 313d,33 (20-0-13 60.61%),17 (0.52),←,
11,"Hardwick, Damien",29y 232d,154 (101-1-52 65.91%),13 (0.08),1 (0-0-1 0.00%),
38,"James, Roger",26y 168d,79 (39-2-38 50.63%),52 (0.66),←,
29,"Kingsley, Adam",26y 230d,95 (47-2-46 50.53%),19 (0.20),←,
5,"Lade, Brendon",25y 271d,69 (30-2-37 44.93%),44 (0.64),←,
33,"Mead, Darren",31y 9d,111 (53-3-55 49.10%),8 (0.07),←,
3,"Montgomery, Brett",28y 310d,108 (63-2-43 59.26%),76 (0.70),48 (23-1-24 48.96%),22 (0.46)
26,"Murray, Derek",22y 13d,23 (9-1-13 41.30%),7 (0.30),←,
1,"Primus, Matthew",27y 85d,107 (42-2-63 40.19%),39 (0.36),87 (41-2-44 48.28%),34 (0.39)
6,"Schofield, Jarrad",27y 67d,128 (71-1-56 55.86%),89 (0.70),65 (32-1-32 50.00%),55 (0.85)
24,"Stevens, Michael",21y 151d,10 (3-0-7 30.00%),1 (0.10),←,
36,"Stevens, Nick",22y 94d,83 (40-2-41 49.40%),53 (0.64),←,
16,"Tredrea, Warren",23y 104d,84 (40-1-43 48.21%),157 (1.87),←,
2,"Wakelin, Darryl",27y 239d,140 (68-1-71 48.93%),9 (0.06),25 (15-0-10 60.00%),1 (0.04)
4,"Wanganeen, Gavin",28y 293d,214 (118-5-91 56.31%),138 (0.64),87 (45-2-40 52.87%),75 (0.86)
Totals,Totals,25y 178d,1975 (1010-38-927 51.14%),1221 (0.62),,
C,"Williams, Mark",43y 229d,70 (34-1-35 49.29%),,←,
