Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
48,"Adams, Oscar",2,,1,3,,,,,,,,,,,,1.0,2.0,,,5.0,,,73.0
9,"Ainsworth, Ben",6,3,5,11,,,,2.0,,1.0,,1.0,,,,7.0,6.0,,2.0,1.0,,,79.0
15,"Anderson, Noah",10,3,22,32,1,,,4.0,1.0,4.0,8.0,3.0,1.0,,3.0,17.0,16.0,,,1.0,2.0,,90.0
1,"Andrew, Mac",9,7,4,13,,,,1.0,5.0,,1.0,2.0,,1.0,,5.0,7.0,2.0,,11.0,,,93.0
35,"Budarick, Connor",4,,3,7,,2.0,,5.0,1.0,,,2.0,2.0,2.0,,6.0,2.0,,,2.0,,,71.0
33,"Clohesy, Sam",9,2,4,13,1,,,2.0,1.0,1.0,2.0,1.0,,,,3.0,10.0,,1.0,,,,77.0
8,"Fiorini, Brayden",13,1,8,21,,,,9.0,1.0,2.0,3.0,1.0,3.0,,,8.0,13.0,,,2.0,,,78.0
3,"Flanders, Sam",10,3,8,18,,,,2.0,2.0,7.0,2.0,4.0,1.0,2.0,,6.0,13.0,,,2.0,,,89.0
19,"Humphrey, Bailey",9,3,5,14,1,,,2.0,1.0,2.0,4.0,3.0,1.0,3.0,,10.0,5.0,1.0,2.0,1.0,,1.0,82.0
40,"Jeffrey, Joel",11,6,4,15,,,,2.0,7.0,3.0,,1.0,,,,3.0,11.0,,,5.0,,,80.0
34,"King, Ben",5,3,3,8,2,1.0,,,,1.0,,2.0,1.0,1.0,,7.0,1.0,2.0,1.0,3.0,,,85.0
22,"Long, Ben",5,2,7,12,1,,,2.0,,2.0,,6.0,1.0,4.0,,6.0,7.0,,1.0,,,1.0,89.0
11 ↓,"Miller, Touk",4,1,7,11,,,,1.0,,3.0,3.0,2.0,,,,5.0,6.0,,,,,1.0,24.0
2,"Noble, John",20,8,10,30,,,,4.0,6.0,1.0,2.0,4.0,,1.0,,3.0,20.0,,,3.0,1.0,,84.0
27,"Powell, Wil",5,5,2,7,,,,5.0,2.0,1.0,,1.0,,,,,6.0,,,,,,86.0
20,"Read, Ethan",4,1,3,7,1,1.0,,,,1.0,1.0,2.0,,2.0,,3.0,3.0,,1.0,3.0,,,65.0
17,"Rioli, Daniel",14,4,8,22,1,,,4.0,8.0,,2.0,3.0,3.0,1.0,,6.0,14.0,,,2.0,1.0,,84.0
18,"Rowell, Matt",16,1,16,32,2,1.0,,13.0,,9.0,12.0,8.0,7.0,5.0,2.0,18.0,13.0,,,,,,89.0
24 ↑,"Swallow, David",3,3,7,10,,,,1.0,,1.0,1.0,,,,,2.0,8.0,,,,,1.0,40.0
32,"Uwland, Bodhi",14,5,5,19,,,,1.0,4.0,,,3.0,2.0,1.0,,5.0,11.0,,,7.0,1.0,,100.0
4,"Walter, Jed",4,3,2,6,,2.0,,,,1.0,,1.0,,1.0,,3.0,3.0,1.0,1.0,3.0,,,73.0
14,"Weller, Lachie",7,1,7,14,,,,3.0,2.0,3.0,3.0,2.0,,1.0,,5.0,9.0,,,1.0,,2.0,83.0
28,"Witts, Jarrod",8,2,6,14,,,43.0,3.0,3.0,,2.0,5.0,2.0,3.0,,10.0,5.0,1.0,1.0,5.0,,,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,67,147,339,10,9.0,43.0,66.0,44.0,43.0,46.0,57.0,24.0,28.0,5.0,139.0,191.0,7.0,10.0,57.0,5.0,6.0,
Opposition,Opposition,176,59,154,330,8,15.0,43.0,76.0,33.0,53.0,33.0,72.0,28.0,24.0,1.0,136.0,184.0,10.0,15.0,41.0,5.0,8.0,
