Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
36,"Aliir, Aliir",7,8,8,15,,,,,6.0,,1.0,1.0,1.0,,,5.0,9.0,1.0,,5.0,,,90.0
7,"Cunningham, Harry",15,7,10,25,,,,5.0,3.0,1.0,,,1.0,,,5.0,19.0,,,1.0,,,90.0
13,"Florent, Oliver",8,3,3,11,,,,1.0,2.0,1.0,,1.0,1.0,,,4.0,8.0,,,1.0,,,75.0
23,"Franklin, Lance",5,2,3,8,,1.0,,,,,,5.0,,2.0,,2.0,6.0,,1.0,,,,87.0
39,"Grundy, Heath",11,7,4,15,,,,,4.0,,,1.0,2.0,,,10.0,4.0,4.0,,1.0,,,79.0
4,"Hannebery, Dan",17,8,7,24,,1.0,,3.0,2.0,5.0,5.0,3.0,2.0,2.0,,10.0,15.0,,1.0,1.0,,,73.0
9,"Hayward, Will",5,4,3,8,,,,3.0,,1.0,,,1.0,,,5.0,3.0,1.0,,2.0,,1.0,72.0
5,"Heeney, Isaac",13,4,7,20,,1.0,2.0,3.0,1.0,5.0,4.0,5.0,1.0,2.0,,11.0,10.0,1.0,,1.0,,,85.0
29,"Hewett, George",7,3,10,17,,,,5.0,3.0,,2.0,3.0,1.0,2.0,,8.0,10.0,1.0,,,,,86.0
15,"Jack, Kieren",11,2,4,15,,,,6.0,1.0,2.0,1.0,1.0,,,,4.0,9.0,,,,,1.0,65.0
10,"Jones, Zak",8,3,9,17,,,,1.0,,2.0,,3.0,,1.0,,4.0,12.0,1.0,,2.0,,,86.0
12,"Kennedy, Josh",9,3,18,27,,,,3.0,4.0,2.0,2.0,6.0,,1.0,,10.0,17.0,,,,,,79.0
44,"Lloyd, Jake",15,9,2,17,,,,,7.0,1.0,1.0,1.0,,,,3.0,15.0,1.0,,1.0,,,88.0
30,"McCartin, Tom",3,2,,3,,,,2.0,,2.0,,2.0,1.0,1.0,,2.0,1.0,1.0,,,,,73.0
3,"McVeigh, Jarrad",11,5,3,14,,,,2.0,,4.0,3.0,1.0,1.0,,,5.0,10.0,,,3.0,,,87.0
28,"Newman, Nic",12,4,3,15,,,,1.0,5.0,1.0,,1.0,,1.0,,2.0,11.0,,,3.0,,,76.0
11,"Papley, Tom",12,5,5,17,2,2.0,,1.0,1.0,4.0,4.0,1.0,,,,9.0,9.0,,,1.0,,,87.0
26,"Parker, Luke",15,6,6,21,1,,,9.0,2.0,2.0,3.0,8.0,,3.0,,8.0,9.0,2.0,,1.0,,,97.0
24,"Rampe, Dane",10,6,7,17,,,,2.0,6.0,1.0,1.0,4.0,1.0,4.0,,4.0,13.0,,,6.0,,,94.0
27,"Robinson, Dan",10,8,4,14,,,,2.0,4.0,1.0,1.0,2.0,,,,6.0,9.0,2.0,,1.0,1.0,,70.0
25,"Ronke, Ben",5,2,5,10,1,,,1.0,,1.0,,6.0,,3.0,,3.0,7.0,,1.0,,,,69.0
18,"Sinclair, Callum",6,,2,8,,,33.0,3.0,1.0,2.0,3.0,3.0,1.0,2.0,,5.0,2.0,,,8.0,,,92.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,215,101,123,338,4,6.0,35.0,53.0,52.0,38.0,31.0,58.0,14.0,24.0,,125.0,208.0,15.0,3.0,38.0,1.0,2.0,
Opposition,Opposition,262,111,153,415,10,19.0,42.0,59.0,34.0,63.0,38.0,58.0,24.0,14.0,,163.0,246.0,14.0,12.0,60.0,6.0,6.0,
