Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
46,"Baguley, Mark",26y 11d,16 (7-0-9 43.75%),1 (0.06),←,
2,"Bellchambers, Tom",23y 327d,53 (21-1-31 40.57%),34 (0.64),←,
22,"Carlisle, Jake",21y 243d,37 (18-0-19 48.65%),9 (0.24),←,
12,"Crameri, Stewart",24y 295d,50 (26-1-23 53.00%),89 (1.78),←,
15,"Dempsey, Courtenay",25y 277d,82 (36-2-44 45.12%),20 (0.24),←,
31,"Fletcher, Dustin",38y 25d,372 (218-5-149 59.27%),69 (0.19),←,
9,"Goddard, Brendon",28y 12d,215 (133-3-79 62.56%),111 (0.52),10 (7-0-3 70.00%),7 (0.70)
3,"Gumbleton, Scott",24y 302d,33 (13-0-20 39.39%),44 (1.33),←,
41,"Hams, Will",18y 322d,1 (0-0-1 0.00%),,←,
21,"Heppell, Dyson",21y 18d,52 (27-1-24 52.88%),11 (0.21),←,
1,"Hibberd, Michael",23y 149d,32 (18-0-14 56.25%),5 (0.16),←,
39,"Hocking, Heath",25y 156d,90 (43-2-45 48.89%),32 (0.36),←,
26,"Hooker, Cale",24y 231d,76 (33-1-42 44.08%),5 (0.07),←,
7,"Jetta, Leroy",24y 330d,86 (41-1-44 48.26%),73 (0.85),←,
38,"Kommer, Nick",22y 246d,8 (5-0-3 62.50%),2 (0.25),←,
17,"Melksham, Jake",21y 276d,68 (31-1-36 46.32%),29 (0.43),←,
23,"Myers, David",23y 336d,55 (26-0-29 47.27%),15 (0.27),←,
30,"Ryder, Paddy",25y 79d,138 (61-3-74 45.29%),90 (0.65),←,
5,"Stanton, Brent",27y 31d,191 (79-3-109 42.15%),122 (0.64),←,
4,"Watson, Jobe",28y 113d,164 (70-3-91 43.60%),91 (0.55),←,
8,"Winderlich, Jason",28y 234d,106 (39-1-66 37.26%),56 (0.53),←,
11,"Zaharakis, David",23y 100d,76 (38-1-37 50.66%),70 (0.92),←,
Totals,Totals,25y 38d,2001 (983-29-989 49.13%),978 (0.49),,
C,"Hird, James",40y 117d,55 (29-1-25 53.64%),,←,
