Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
25,"AhMat, Robert",19y 15d,8 (3-0-5 37.50%),6 (0.75),←,
26,"Brown, Gavin",28y 313d,178 (91-5-82 52.53%),141 (0.79),←,
5,"Buckley, Nathan",24y 8d,82 (30-2-50 37.80%),85 (1.04),62 (26-2-34 43.55%),64 (1.03)
17,"Burns, Scott",21y 224d,38 (15-1-22 40.79%),6 (0.16),←,
28,"Crosisca, Gavin",27y 323d,178 (99-5-74 57.02%),49 (0.28),←,
39,"Crow, Scott",22y 229d,31 (13-0-18 41.94%),6 (0.19),18 (7-0-11 38.89%),4 (0.22)
2,"Francis, Tony",27y 124d,118 (66-2-50 56.78%),80 (0.68),←,
8,"James, Brett",23y 232d,40 (17-1-22 43.75%),26 (0.65),←,
27,"McDonald, Alex",26y 172d,64 (33-0-31 51.56%),33 (0.52),18 (7-0-11 38.89%),9 (0.50)
1,"Monkhorst, Damian",26y 348d,151 (87-4-60 58.94%),30 (0.20),←,
6,"Patterson, Stephen",25y 212d,36 (15-1-20 43.06%),44 (1.22),←,
16,"Pitt, Steven",23y 12d,9 (5-0-4 55.56%),12 (1.33),←,
35,"Prestigiacomo, Simon",18y 185d,8 (3-0-5 37.50%),,←,
3,"Richardson, Mark",23y 277d,48 (24-1-23 51.04%),45 (0.94),←,
36,"Rocca, Saverio",22y 257d,86 (44-2-40 52.33%),300 (3.49),←,
29,"Russell, Scott",26y 88d,141 (80-3-58 57.80%),88 (0.62),←,
12,"Schauble, Andrew",19y 260d,21 (9-0-12 42.86%),4 (0.19),←,
30,"Sharkey, Paul",22y 56d,19 (6-0-13 31.58%),1 (0.05),←,
18,"Walker, Lee",23y 178d,14 (4-1-9 32.14%),12 (0.86),←,
22,"Wild, Jason",20y 175d,24 (11-2-11 50.00%),5 (0.21),←,
10,"Williams, Paul",23y 122d,109 (55-2-52 51.38%),138 (1.27),←,
Totals,Totals,23y 251d,1403 (710-32-661 50.61%),1111 (0.79),,
C,"Shaw, Tony",36y 11d,18 (7-0-11 38.89%),,←,
