Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Astbury, David",7,5,8,15,,,,3.0,1.0,,,1.0,1.0,1.0,,6.0,10.0,2.0,,8.0,,,95.0
29,"Bolton, Shai",4,1,4,8,,2.0,,5.0,,,,2.0,,1.0,,5.0,4.0,1.0,1.0,,,1.0,65.0
22,"Caddy, Josh",10,5,4,14,2,4.0,,2.0,1.0,5.0,1.0,5.0,1.0,2.0,,6.0,9.0,,3.0,1.0,2.0,,77.0
46,"Castagna, Jason",4,1,5,9,,,,5.0,,4.0,,1.0,2.0,,,4.0,5.0,,,,,,81.0
9,"Cotchin, Trent",17,3,14,31,,,,3.0,,8.0,7.0,3.0,1.0,,,15.0,15.0,,,3.0,,,80.0
67,"Edwards, Shane",13,2,5,18,2,1.0,,2.0,2.0,4.0,,3.0,,2.0,,3.0,14.0,,2.0,2.0,,1.0,72.0
5,"Ellis, Brandon",20,9,10,30,1,,,3.0,1.0,2.0,2.0,1.0,1.0,,1.0,13.0,18.0,2.0,,7.0,,,83.0
43,"Elton, Todd",3,2,2,5,1,,2.0,,,1.0,1.0,,1.0,,,3.0,2.0,,1.0,1.0,,,72.0
6,"Grigg, Shaun",16,8,8,24,,,,2.0,1.0,9.0,3.0,4.0,1.0,,,6.0,18.0,,1.0,3.0,1.0,1.0,91.0
2,"Grimes, Dylan",7,2,7,14,,,,2.0,5.0,2.0,1.0,4.0,2.0,1.0,,4.0,9.0,,,6.0,,,83.0
14,"Houli, Bachar",17,9,10,27,,,,6.0,4.0,2.0,4.0,3.0,1.0,,,11.0,14.0,,,3.0,2.0,,86.0
23,"Lambert, Kane",7,2,8,15,,,,4.0,,1.0,1.0,3.0,1.0,2.0,,10.0,7.0,,,2.0,,1.0,82.0
27,"Lloyd, Sam",8,3,4,12,1,1.0,,3.0,1.0,2.0,1.0,5.0,,2.0,,4.0,8.0,,2.0,2.0,,1.0,82.0
4,"Martin, Dustin",23,5,7,30,1,1.0,,7.0,,5.0,6.0,2.0,,,3.0,13.0,14.0,,1.0,,1.0,1.0,87.0
33,"McIntosh, Kamdyn",10,4,6,16,,,,1.0,4.0,3.0,1.0,1.0,,,,5.0,9.0,,,3.0,,1.0,73.0
37,"Menadue, Connor",7,5,5,12,,,,5.0,1.0,4.0,1.0,,1.0,,,3.0,8.0,,,1.0,4.0,1.0,67.0
25,"Nankervis, Toby",8,2,5,13,1,,22.0,1.0,2.0,5.0,2.0,1.0,1.0,,,6.0,5.0,1.0,1.0,4.0,,,88.0
3,"Prestia, Dion",14,2,8,22,,,,1.0,3.0,5.0,1.0,3.0,,1.0,,7.0,15.0,,,,,,84.0
18,"Rance, Alex",14,6,5,19,,,,6.0,3.0,2.0,,,3.0,,,6.0,12.0,,,5.0,,,100.0
8,"Riewoldt, Jack",11,8,3,14,2,3.0,4.0,3.0,,2.0,,1.0,,,,3.0,10.0,1.0,4.0,,,,97.0
17,"Rioli, Daniel",4,2,6,10,,1.0,,3.0,,2.0,1.0,,1.0,,,6.0,5.0,,,3.0,,,74.0
15,"Short, Jayden",10,6,,10,,,,3.0,1.0,3.0,,4.0,,3.0,,1.0,10.0,,,3.0,2.0,,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,234,92,134,368,11,15.0,28.0,70.0,30.0,71.0,33.0,47.0,18.0,15.0,4.0,140.0,221.0,7.0,16.0,57.0,12.0,8.0,
Opposition,Opposition,203,82,212,415,10,6.0,47.0,74.0,55.0,42.0,38.0,67.0,15.0,18.0,2.0,148.0,264.0,12.0,8.0,61.0,4.0,7.0,
