Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Amon, Karl",14,3,4,18,,,,1.0,,5.0,,6.0,,2.0,,2.0,17.0,,,,,,82.0
22,"Breust, Luke",7,3,2,9,3,1.0,,1.0,,1.0,1.0,1.0,2.0,1.0,,5.0,4.0,1.0,3.0,1.0,,,75.0
33,"Brockman, Tyler",4,3,7,11,,,,2.0,,1.0,,2.0,1.0,,,6.0,5.0,,,1.0,,1.0,77.0
12,"Day, Will",12,5,18,30,1,,,2.0,,2.0,7.0,4.0,2.0,1.0,1.0,12.0,18.0,,1.0,1.0,,,80.0
8,"Frost, Sam",12,7,8,20,,,,,4.0,1.0,1.0,5.0,,2.0,,5.0,13.0,,,2.0,,,94.0
26,"Greene, Fergus",2,1,4,6,,,,1.0,,,,2.0,,1.0,,3.0,3.0,,1.0,,,1.0,77.0
15,"Hardwick, Blake",21,12,6,27,,,,1.0,7.0,3.0,1.0,4.0,,1.0,,5.0,18.0,,,5.0,2.0,,90.0
4,"Impey, Jarman",17,5,5,22,,,,4.0,3.0,3.0,1.0,3.0,1.0,1.0,,4.0,18.0,,,1.0,,,75.0
9,"Jiath, Changkuoth",8,4,7,15,,,,2.0,4.0,1.0,,3.0,,2.0,,4.0,10.0,,,2.0,,,75.0
2,"Lewis, Mitch",11,11,5,16,1,4.0,,2.0,,2.0,1.0,1.0,,,,7.0,9.0,3.0,5.0,1.0,,2.0,80.0
40 ↓,"Mitchell, Seamus",5,3,6,11,,,,2.0,1.0,2.0,,2.0,,,,2.0,9.0,,,1.0,,1.0,47.0
13,"Moore, Dylan",10,2,5,15,,1.0,,5.0,1.0,3.0,3.0,3.0,2.0,1.0,,6.0,10.0,,,,1.0,,86.0
1,"Morrison, Harry",11,6,7,18,,1.0,,3.0,5.0,2.0,,3.0,,,,6.0,11.0,,1.0,2.0,,1.0,84.0
11,"Nash, Conor",4,,22,26,,,,3.0,1.0,,2.0,2.0,,1.0,,9.0,17.0,,,2.0,,,83.0
3,"Newcombe, Jai",6,1,18,24,2,1.0,,4.0,2.0,1.0,9.0,3.0,1.0,2.0,,19.0,8.0,,,1.0,1.0,,83.0
38,"Ramsden, Max",1,2,5,6,,,9.0,,,,,3.0,,,,3.0,3.0,,1.0,1.0,,,73.0
7,"Reeves, Ned",5,3,10,15,,,43.0,6.0,,3.0,3.0,6.0,,1.0,,10.0,5.0,2.0,,2.0,,,83.0
14 ↑,"Scrimshaw, Jack",7,3,3,10,,,,,3.0,,,1.0,,,,1.0,8.0,1.0,,1.0,,,38.0
6,"Sicily, James",18,6,8,26,1,,,1.0,10.0,2.0,,3.0,1.0,1.0,,7.0,14.0,1.0,,9.0,3.0,,93.0
25,"Ward, Josh",13,5,7,20,,,,3.0,1.0,4.0,1.0,1.0,,1.0,,6.0,14.0,,,,,,78.0
37,"Weddle, Josh",4,5,4,8,,,,5.0,,1.0,,,,,,,8.0,,,1.0,,,83.0
20,"Wingard, Chad",12,8,5,17,,1.0,,2.0,1.0,2.0,,1.0,,1.0,,2.0,14.0,,2.0,2.0,,1.0,84.0
5,"Worpel, James",15,5,10,25,1,,,4.0,1.0,8.0,8.0,5.0,1.0,,,14.0,11.0,,,,,,80.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,219,103,176,395,9,11.0,52.0,54.0,44.0,47.0,38.0,64.0,11.0,19.0,1.0,138.0,247.0,8.0,14.0,36.0,7.0,7.0,
Opposition,Opposition,204,97,159,363,14,10.0,37.0,59.0,36.0,58.0,36.0,45.0,19.0,11.0,5.0,120.0,245.0,5.0,12.0,41.0,12.0,11.0,
