Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
28,"Brown, Mitch",25y 247d,21 (14-0-7 66.67%),15 (0.71),6 (1-0-5 16.67%),6 (1.00)
17,"Cooney, Adam",30y 214d,236 (108-2-126 46.19%),197 (0.83),17 (4-0-13 23.53%),11 (0.65)
51,"Crowley, Ryan",32y 57d,192 (105-1-86 54.95%),117 (0.61),4 (1-0-3 25.00%),1 (0.25)
6,"Daniher, Joe",22y 58d,54 (21-1-32 39.81%),72 (1.33),←,
49,"Dea, Matt",24y 201d,37 (14-1-22 39.19%),1 (0.03),6 (1-0-5 16.67%),
15,"Dempsey, Courtenay",28y 247d,121 (52-3-66 44.21%),31 (0.26),←,
13,"Fantasia, Orazio",20y 230d,13 (3-1-9 26.92%),6 (0.46),←,
8,"Gleeson, Martin",21y 250d,37 (10-1-26 28.38%),4 (0.11),←,
9,"Goddard, Brendon",30y 347d,275 (158-4-113 58.18%),150 (0.55),70 (32-1-37 46.43%),46 (0.66)
54,"Grimley, Sam",25y 119d,5 (3-0-2 60.00%),6 (1.20),2 (0-0-2 0.00%),3 (1.50)
42,"Gwilt, James",29y 264d,143 (69-3-71 49.30%),25 (0.17),17 (3-0-14 17.65%),
36,"Hartley, Michael",22y 329d,5 (1-0-4 20.00%),1 (0.20),←,
47,"Kelly, James",32y 124d,279 (186-1-92 66.85%),89 (0.32),6 (1-0-5 16.67%),1 (0.17)
30,"Langford, Kyle",19y 152d,14 (3-0-11 21.43%),6 (0.43),←,
22,"Leuenberger, Matthew",27y 329d,114 (36-1-77 32.02%),27 (0.24),6 (1-0-5 16.67%),
43,"McDonald-Tipungwuti, Anthony",23y 9d,6 (1-0-5 16.67%),,←,
7,"Merrett, Zach",20y 211d,43 (17-1-25 40.70%),19 (0.44),←,
3,"Parish, Darcy",18y 281d,6 (1-0-5 16.67%),3 (0.50),←,
50,"Polkinghorne, James",27y 101d,95 (36-1-58 38.42%),54 (0.57),1 (0-0-1 0.00%),1 (1.00)
52,"Simpkin, Jonathan",28y 186d,39 (30-0-9 76.92%),16 (0.41),2 (0-0-2 0.00%),
48,"Stokes, Mathew",31y 161d,195 (144-0-51 73.85%),209 (1.07),6 (1-0-5 16.67%),6 (1.00)
11,"Zaharakis, David",26y 70d,132 (62-2-68 47.73%),99 (0.75),←,
Totals,Totals,25y 340d,2062 (1074-23-965 52.09%),1147 (0.56),,
C,"Worsfold, John",47y 219d,287 (150-2-135 52.61%),,6 (1-0-5 16.67%),
