Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
21,"Akermanis, Jason",31y 188d,289 (174-6-109 61.25%),371 (1.28),41 (23-2-16 58.54%),64 (1.56)
5,"Boyd, Matthew",26y 3d,112 (53-2-57 48.21%),34 (0.30),←,
33,"Callan, Tim",24y 237d,27 (17-1-9 64.81%),4 (0.15),12 (7-1-4 62.50%),1 (0.08)
17,"Cooney, Adam",22y 335d,109 (53-2-54 49.54%),111 (1.02),←,
4,"Cross, Daniel",25y 153d,107 (50-3-54 48.13%),19 (0.18),←,
10,"Eagleton, Nathan",29y 294d,233 (107-5-121 47.00%),196 (0.84),177 (81-3-93 46.61%),151 (0.85)
13,"Giansiracusa, Daniel",26y 172d,147 (63-4-80 44.22%),149 (1.01),←,
9,"Gilbee, Lindsay",27y 53d,137 (65-2-70 48.18%),77 (0.56),←,
16,"Griffen, Ryan",22y 34d,72 (42-1-29 59.03%),32 (0.44),←,
8,"Hahn, Mitch",27y 112d,134 (61-2-71 46.27%),110 (0.82),←,
40,"Harbrow, Jarrod",20y 43d,22 (12-1-9 56.82%),17 (0.77),←,
25,"Hargrave, Ryan",27y 35d,138 (62-4-72 46.38%),34 (0.25),←,
19,"Higgins, Shaun",20y 179d,29 (16-1-12 56.90%),30 (1.03),←,
20,"Hill, Josh",19y 224d,16 (11-1-4 71.88%),12 (0.75),←,
6,"Johnson, Brad",32y 43d,321 (152-7-162 48.44%),509 (1.59),←,
36,"Lake, Brian",26y 185d,119 (53-2-64 45.38%),12 (0.10),←,
27,"Minson, Will",23y 141d,63 (37-1-25 59.52%),31 (0.49),←,
38,"Morris, Dale",25y 245d,84 (48-2-34 58.33%),1 (0.01),←,
2,"Murphy, Robert",26y 82d,148 (62-4-82 43.24%),125 (0.84),←,
26,"Reid, Sam",18y 297d,1 (0-0-1 0.00%),,←,
34,"Skipper, Wayde",25y 182d,45 (17-2-26 40.00%),19 (0.42),←,
28,"Welsh, Scott",29y 267d,186 (110-1-75 59.41%),341 (1.83),21 (14-1-6 69.05%),41 (1.95)
Totals,Totals,25y 143d,2539 (1265-54-1220 49.82%),2234 (0.88),,
C,"Eade, Rodney",50y 148d,242 (130-4-108 54.55%),,90 (49-2-39 55.56%),
