North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",26y 352d,144 (73-1-70 51.04%),158 (1.10),←,
11,"Archer, Glenn",22y 50d,55 (30-0-25 54.55%),18 (0.33),←,
14,"Armstrong, Matt",28y 73d,139 (56-0-83 40.29%),74 (0.53),7 (4-0-3 57.14%),3 (0.43)
12,"Blakey, John",28y 293d,183 (80-0-103 43.72%),51 (0.28),48 (28-0-20 58.33%),13 (0.27)
9,"Campbell, Warren",20y 206d,14 (9-0-5 64.29%),14 (1.00),←,
16,"Capuano, Mathew",19y 253d,10 (5-0-5 50.00%),2 (0.20),←,
18,"Carey, Wayne",23y 351d,105 (58-0-47 55.24%),253 (2.41),←,
6,"Fairley, Ian",30y 237d,178 (87-2-89 49.44%),148 (0.83),←,
34,"King, David",23y 67d,26 (14-0-12 53.85%),5 (0.19),←,
7,"Laidley, Dani",28y 47d,99 (57-1-41 58.08%),12 (0.12),47 (28-0-19 59.57%),1 (0.02)
35,"Longmire, John",24y 133d,140 (69-1-70 49.64%),453 (3.24),←,
4,"Martyn, Mick",26y 255d,141 (71-1-69 50.71%),12 (0.09),←,
31,"McKernan, Corey",21y 145d,29 (18-0-11 62.07%),25 (0.86),←,
13,"Nichols, Trent",26y 36d,85 (33-1-51 39.41%),83 (0.98),25 (16-0-9 64.00%),34 (1.36)
22,"Roberts, Mark",29y 319d,127 (57-0-70 44.88%),103 (0.81),50 (31-0-19 62.00%),84 (1.68)
3,"Rock, Anthony",24y 226d,94 (52-0-42 55.32%),80 (0.85),←,
2,"Schwass, Wayne",26y 167d,129 (65-0-64 50.39%),73 (0.57),←,
8,"Scott, Robert",26y 73d,139 (79-1-59 57.19%),169 (1.22),7 (4-0-3 57.14%),5 (0.71)
24,"Sholl, Craig",27y 134d,115 (62-0-53 53.91%),20 (0.17),←,
15,"Smith, Ross",30y 99d,203 (99-2-102 49.26%),35 (0.17),←,
10,"Stevens, Anthony",23y 315d,94 (50-0-44 53.19%),39 (0.41),←,
Totals,Totals,25y 252d,2249 (1124-10-1115 49.98%),1827 (0.81),,
C,"Pagan, Denis",47y 231d,52 (31-0-21 59.62%),,←,
