Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game],Greater Western Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
21,"Buntine, Matt",9,5,7,16,,,,3.0,,1.0,,2.0,,1.0,,2.0,14.0,,,3.0,,,80.0
18,"Cameron, Jeremy",13,8,8,21,3,3.0,,5.0,1.0,4.0,,4.0,2.0,4.0,,7.0,16.0,1.0,2.0,1.0,,1.0,87.0
3,"Coniglio, Stephen",18,5,6,24,4,,,3.0,1.0,4.0,5.0,3.0,1.0,1.0,2.0,8.0,15.0,1.0,3.0,,,,79.0
35,"Corr, Aidan",9,5,2,11,,,,,3.0,2.0,,2.0,,1.0,,4.0,7.0,1.0,,5.0,,,79.0
16,"Daniels, Brent",5,2,7,12,,,,,,4.0,,2.0,,,,5.0,7.0,,1.0,,1.0,,68.0
24,"de Boer, Matt",9,4,13,22,1,1.0,,5.0,,1.0,3.0,,1.0,,,12.0,10.0,,1.0,,,1.0,85.0
31,"Finlayson, Jeremy",9,3,5,14,,,,3.0,,4.0,2.0,,,,,7.0,7.0,1.0,,2.0,,1.0,82.0
4,"Greene, Toby",13,7,5,18,3,2.0,,3.0,,6.0,1.0,5.0,1.0,,,8.0,10.0,1.0,2.0,1.0,,,71.0
19,"Haynes, Nick",15,12,6,21,,,,3.0,5.0,1.0,,2.0,1.0,,3.0,5.0,16.0,2.0,,2.0,,,91.0
27,"Himmelberg, Harry",6,5,4,10,,2.0,,4.0,,4.0,,2.0,1.0,2.0,,6.0,6.0,1.0,2.0,3.0,,1.0,88.0
2,"Hopper, Jacob",23,7,10,33,,1.0,,3.0,2.0,4.0,7.0,4.0,1.0,2.0,,18.0,15.0,,,,,1.0,71.0
22,"Kelly, Josh",19,2,12,31,1,2.0,,7.0,2.0,4.0,5.0,3.0,,2.0,,14.0,17.0,,,,,1.0,83.0
40,"Kennedy, Adam",13,7,4,17,,,,1.0,2.0,2.0,1.0,2.0,,1.0,,4.0,12.0,,,2.0,,1.0,82.0
38,"Lloyd, Daniel",10,2,2,12,3,,,4.0,1.0,4.0,1.0,2.0,,1.0,,3.0,9.0,,,2.0,,,84.0
41,"Mumford, Shane",4,2,10,14,,,48.0,6.0,2.0,1.0,4.0,1.0,3.0,,,11.0,5.0,1.0,,4.0,,,77.0
50,"Reid, Sam",3,1,7,10,,,,3.0,1.0,,1.0,,1.0,,,8.0,3.0,1.0,,4.0,,,84.0
23,"Shaw, Heath",19,5,6,25,,,,1.0,7.0,,,5.0,1.0,2.0,,5.0,17.0,,,4.0,6.0,,94.0
14,"Taranto, Tim",21,5,9,30,1,,,10.0,,7.0,6.0,5.0,,3.0,1.0,17.0,14.0,,1.0,1.0,,1.0,83.0
15,"Taylor, Sam",2,2,4,6,,,,2.0,1.0,,,,1.0,,,4.0,2.0,1.0,,4.0,,,90.0
20,"Tomlinson, Adam",13,9,7,20,,,7.0,4.0,,1.0,2.0,2.0,1.0,1.0,,10.0,11.0,1.0,,3.0,,,80.0
6,"Whitfield, Lachie",4,3,4,8,2,,,1.0,,1.0,1.0,2.0,,2.0,,3.0,5.0,,1.0,1.0,,,79.0
29,"Williams, Zac",24,3,6,30,,,,,5.0,2.0,,5.0,,2.0,,13.0,17.0,,,3.0,,1.0,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,261,104,144,405,18,12.0,55.0,71.0,33.0,57.0,39.0,53.0,15.0,25.0,6.0,174.0,235.0,12.0,13.0,45.0,7.0,9.0,
Opposition,Opposition,197,72,146,343,12,7.0,28.0,66.0,39.0,46.0,42.0,52.0,25.0,15.0,,141.0,193.0,10.0,9.0,47.0,2.0,5.0,
