Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
4,"Bontempelli, Marcus",29y 215d,250 (140-0-110 56.00%),244 (0.98),←,
29,"Bramble, Lachlan",27y 69d,69 (32-2-35 47.83%),7 (0.10),39 (23-0-16 58.97%),5 (0.13)
17,"Coffield, Nick",25y 247d,62 (29-1-32 47.58%),2 (0.03),10 (7-0-3 70.00%),
31,"Dale, Bailey",28y 340d,170 (94-0-76 55.29%),85 (0.50),←,
10,"Darcy, Sam",21y 343d,37 (21-0-16 56.76%),66 (1.78),←,
42,"Davidson, Sam",23y 196d,15 (9-0-6 60.00%),9 (0.60),←,
44,"English, Tim",27y 321d,146 (81-0-65 55.48%),85 (0.58),←,
27,"Freijah, Joel",19y 225d,28 (18-0-10 64.29%),13 (0.46),←,
22,"Harmes, James",29y 265d,174 (93-0-81 53.45%),94 (0.54),22 (11-0-11 50.00%),16 (0.73)
6,"Hynes, Cooper",19y 119d,6 (5-0-1 83.33%),3 (0.50),←,
39,"Johannisen, Jason",32y 231d,204 (107-0-97 52.45%),77 (0.38),←,
8,"Kennedy, Matthew",28y 82d,133 (65-3-65 50.00%),76 (0.57),15 (9-0-6 60.00%),19 (1.27)
24,"Khamis, Buku",25y 95d,41 (24-0-17 58.54%),20 (0.49),←,
21,"Liberatore, Tom",33y 42d,249 (125-0-124 50.20%),89 (0.36),←,
7,"Lobb, Rory",32y 138d,191 (106-2-83 56.02%),175 (0.92),51 (30-0-21 58.82%),32 (0.63)
30,"McNeil, Lachlan",24y 138d,68 (43-0-25 63.24%),38 (0.56),←,
33,"Naughton, Aaron",25y 209d,158 (88-0-70 55.70%),252 (1.59),←,
18,"ODonnell, James",22y 300d,40 (22-0-18 55.00%),6 (0.15),←,
20,"Richards, Ed",25y 359d,140 (75-0-65 53.57%),49 (0.35),←,
9,"Sanders, Ryley",20y 157d,28 (16-0-12 57.14%),11 (0.39),←,
23,"Vandermeer, Laitham",26y 144d,81 (45-0-36 55.56%),43 (0.53),←,
14,"West, Rhylee",24y 350d,73 (43-0-30 58.90%),69 (0.95),←,
34,"Williams, Bailey",27y 260d,166 (91-0-75 54.82%),42 (0.25),←,
Totals,Totals,26y 84d,2529 (1372-8-1149 54.25%),1555 (0.61),,
C,"Beveridge, Luke",54y 308d,245 (139-0-106 56.73%),,←,
