Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Ballantyne, Hayden",3,2,1,4,,,,3.0,,2.0,,,,,,1.0,3.0,,,,,,78.0
19,"Blakely, Connor",19,12,13,32,,,,4.0,7.0,4.0,3.0,1.0,,,1.0,10.0,22.0,1.0,,1.0,,1.0,92.0
36,"Cox, Brennan",4,4,6,10,1,,3.0,2.0,,2.0,,2.0,1.0,1.0,,4.0,7.0,1.0,1.0,4.0,,,84.0
17,"Crozier, Hayden",8,7,5,13,,,,2.0,1.0,2.0,,1.0,,1.0,,7.0,7.0,2.0,,1.0,,1.0,70.0
4,"Darcy, Sean",3,2,7,10,,,34.0,7.0,,2.0,2.0,5.0,,3.0,,7.0,5.0,,,3.0,,,88.0
7,"Fyfe, Nat",11,6,22,33,1,1.0,,4.0,2.0,4.0,12.0,2.0,2.0,2.0,3.0,18.0,16.0,2.0,3.0,6.0,,3.0,88.0
28,"Grey, Brady",8,3,4,12,,2.0,,4.0,,1.0,1.0,2.0,1.0,,,6.0,6.0,1.0,1.0,1.0,,,75.0
21,"Hamling, Joel",2,2,6,8,,,,2.0,1.0,,,3.0,,,,,8.0,,,4.0,,,79.0
9,"Hill, Bradley",18,6,7,25,,1.0,,2.0,2.0,4.0,,1.0,,1.0,,3.0,23.0,,,,1.0,,82.0
32,"Hill, Stephen",11,4,9,20,,,,2.0,,5.0,1.0,,,,,3.0,18.0,,,3.0,,1.0,79.0
15,"Hughes, Ethan",9,6,9,18,,,,3.0,4.0,,1.0,2.0,,1.0,,6.0,13.0,,,2.0,,,90.0
37,"Johnson, Michael",9,3,3,12,,,,6.0,3.0,,,2.0,2.0,1.0,,7.0,4.0,1.0,,4.0,,,98.0
22,"Kersten, Shane",5,2,3,8,2,1.0,,1.0,,,,1.0,1.0,,,5.0,3.0,,2.0,2.0,,,91.0
2,"Logue, Griffin",6,3,7,13,,,,1.0,1.0,1.0,,2.0,1.0,,,6.0,7.0,1.0,,3.0,,,96.0
27,"Neale, Lachie",14,7,13,27,,,,4.0,1.0,4.0,7.0,4.0,1.0,2.0,,11.0,16.0,,1.0,,1.0,2.0,69.0
43,"Nyhuis, Ryan",8,5,1,9,4,1.0,,1.0,,1.0,,2.0,,1.0,,5.0,4.0,1.0,3.0,,,,90.0
38,"Ryan, Luke",15,6,4,19,,,,4.0,6.0,3.0,,,1.0,,,7.0,10.0,1.0,,4.0,,,84.0
11,"Sheridan, Tom",5,2,4,9,,,,1.0,,1.0,,,,,,,9.0,,,1.0,,2.0,37.0
8,"Suban, Nick",6,1,4,10,,,,10.0,1.0,,1.0,5.0,2.0,4.0,,7.0,4.0,,,,,,90.0
18,"Tucker, Darcy",9,5,6,15,2,1.0,,5.0,1.0,3.0,,1.0,1.0,,,2.0,12.0,,,,,2.0,78.0
10,"Walters, Michael",15,7,5,20,3,,,5.0,1.0,7.0,3.0,1.0,2.0,,,6.0,14.0,,3.0,3.0,4.0,,80.0
14,"Weller, Lachie",9,4,8,17,,,,3.0,5.0,4.0,2.0,1.0,1.0,,,5.0,13.0,,,2.0,3.0,,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,197,99,147,344,13,8.0,37.0,76.0,36.0,50.0,33.0,38.0,16.0,17.0,4.0,126.0,224.0,11.0,14.0,44.0,9.0,12.0,
Opposition,Opposition,205,89,189,394,12,10.0,47.0,79.0,37.0,52.0,42.0,44.0,17.0,16.0,2.0,148.0,257.0,11.0,13.0,42.0,8.0,8.0,
