Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
15,"Abraham, Winston",22y 223d,29 (12-0-17 41.38%),44 (1.52),←,
7,"Allan, Ben",28y 207d,135 (77-0-58 57.04%),96 (0.71),37 (15-0-22 40.54%),24 (0.65)
44,"Bandy, Daniel",21y 173d,23 (10-0-13 43.48%),19 (0.83),←,
21,"Black, Heath",17y 347d,4 (2-0-2 50.00%),3 (0.75),←,
42,"Callaghan, Craig",21y 62d,34 (10-0-24 29.41%),18 (0.53),←,
13,"Chisholm, Scott",23y 347d,37 (15-0-22 40.54%),17 (0.46),←,
31,"Clement, James",20y 248d,19 (7-0-12 36.84%),1 (0.05),←,
30,"Delaney, Tony",21y 134d,39 (15-1-23 39.74%),18 (0.46),24 (10-0-14 41.67%),9 (0.38)
3,"Harding, Greg",20y 235d,25 (10-0-15 40.00%),1 (0.04),←,
11,"Kickett, Dale",29y 6d,94 (42-0-52 44.68%),47 (0.50),48 (19-0-29 39.58%),7 (0.15)
36,"Leach, Quenton",24y 263d,39 (15-0-24 38.46%),20 (0.51),←,
9,"Mann, Peter",26y 245d,84 (34-0-50 40.48%),77 (0.92),45 (16-0-29 35.56%),65 (1.44)
43,"McGovern, Andrew",29y 33d,50 (17-1-32 35.00%),8 (0.16),30 (13-0-17 43.33%),1 (0.03)
25,"Norrish, Jason",25y 104d,61 (28-0-33 45.90%),7 (0.11),41 (16-0-25 39.02%),5 (0.12)
10,"OReilly, Stephen",24y 182d,85 (38-0-47 44.71%),9 (0.11),49 (17-0-32 34.69%),4 (0.08)
5,"Parker, Daniel",22y 350d,8 (4-0-4 50.00%),13 (1.63),←,
23,"Parker, Shane",24y 81d,30 (12-0-18 40.00%),3 (0.10),←,
1,"Toia, Luke",19y 168d,18 (7-0-11 38.89%),14 (0.78),←,
26,"Waterhouse, Clive",22y 321d,15 (6-0-9 40.00%),16 (1.07),←,
34,"White, Jeff",20y 80d,26 (11-0-15 42.31%),16 (0.62),←,
4,"Wills, Andrew",25y 127d,95 (56-0-39 58.95%),88 (0.93),36 (16-0-20 44.44%),45 (1.25)
Totals,Totals,23y 170d,950 (428-2-520 45.05%),535 (0.56),,
C,"Neesham, Gerard",42y 150d,51 (19-0-32 37.25%),,←,
