Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",19y 176d,2 (2-0-0 100.00%),1 (0.50),←,
31,"Alvin, Tom",32y 122d,215 (128-2-85 60.00%),95 (0.44),←,
21,"Bradley, Craig",30y 302d,199 (120-2-77 60.80%),152 (0.76),←,
20,"Brown, Fraser",24y 3d,86 (48-1-37 56.40%),44 (0.51),←,
39,"Christou, Ang",22y 217d,44 (30-1-13 69.32%),8 (0.18),←,
35,"Dean, Peter",29y 165d,181 (113-1-67 62.71%),22 (0.12),←,
12,"Gleeson, Adrian",27y 113d,159 (98-2-59 62.26%),160 (1.01),←,
13,"Hanna, Mil",28y 138d,147 (82-2-63 56.46%),64 (0.44),←,
33,"Hogg, Matthew",25y 243d,115 (61-3-51 54.35%),29 (0.25),56 (37-1-18 66.96%),25 (0.45)
4,"Kernahan, Stephen",30y 354d,195 (119-2-74 61.54%),582 (2.98),←,
43,"Koutoufides, Anthony",21y 215d,32 (18-1-13 57.81%),7 (0.22),←,
15,"Lynn, Tony",26y 114d,24 (15-0-9 62.50%),16 (0.67),18 (14-0-4 77.78%),11 (0.61)
44,"Madden, Justin",33y 82d,282 (174-2-106 62.06%),181 (0.64),237 (144-2-91 61.18%),161 (0.68)
5,"McKay, Andrew",24y 38d,42 (29-1-12 70.24%),10 (0.24),←,
10,"Mitchell, Barry",28y 257d,200 (91-2-107 46.00%),237 (1.18),17 (13-0-4 76.47%),15 (0.88)
7,"Ratten, Brett",23y 41d,68 (38-0-30 55.88%),8 (0.12),←,
14,"Sexton, Michael",23y 169d,78 (46-1-31 59.62%),6 (0.08),←,
1,"Silvagni, Stephen",27y 82d,160 (102-1-57 64.06%),114 (0.71),←,
11,"Spalding, Earl",29y 163d,166 (109-1-56 65.96%),115 (0.69),57 (39-1-17 69.30%),52 (0.91)
32,"Whitehead, Adrian",18y 361d,5 (5-0-0 100.00%),,←,
2,"Williams, Greg",30y 325d,199 (114-1-84 57.54%),164 (0.82),58 (38-1-19 66.38%),36 (0.62)
Totals,Totals,26y 210d,2599 (1542-26-1031 59.33%),2015 (0.78),,
C,"Parkin, David",51y 343d,370 (217-2-151 58.92%),,207 (130-2-75 63.29%),
