Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",13,4,10,23,,1.0,,2.0,,4.0,6.0,3.0,2.0,2.0,2.0,14.0,10.0,,,,1.0,,
10,"Ashcroft, Marcus",14,11,10,24,1,,,1.0,2.0,4.0,3.0,,,,,4.0,20.0,,,1.0,2.0,,
20,"Black, Simon",16,4,2,18,1,,,3.0,,10.0,1.0,1.0,,1.0,,5.0,14.0,1.0,1.0,,,,
26,"Bolton, Craig",6,1,1,7,,1.0,,,,2.0,1.0,,1.0,,,2.0,5.0,,,,,,
36,"Bradshaw, Daniel",1,,,1,1,,,,,,,,,,,,1.0,,,,,,
16,"Brown, Jonathan",9,4,7,16,2,,,1.0,1.0,2.0,2.0,1.0,,2.0,,6.0,10.0,1.0,1.0,1.0,,,
21,"Cupido, Damian",9,4,4,13,4,2.0,,,,,,2.0,1.0,,,7.0,6.0,,4.0,2.0,,,
32,"Hart, Shaun",10,7,4,14,,,,1.0,,1.0,1.0,1.0,,1.0,,6.0,8.0,2.0,1.0,1.0,,,
1,"Headland, Des",2,,,2,,,,1.0,,1.0,,,,,,,2.0,,,,,,
27,"Keating, Clark",6,5,3,9,1,,17.0,,,,3.0,,2.0,,,5.0,4.0,1.0,1.0,1.0,,,
44,"Lappin, Nigel",16,12,6,22,,,,1.0,6.0,1.0,1.0,,,,,9.0,13.0,,1.0,1.0,3.0,,
23,"Leppitsch, Justin",10,6,2,12,2,1.0,,,1.0,2.0,,2.0,,1.0,,6.0,5.0,3.0,2.0,1.0,1.0,,
11,"Lynch, Alastair",5,2,4,9,1,,,1.0,,3.0,,2.0,1.0,,,4.0,5.0,,1.0,2.0,,,
43,"McDonald, Beau",2,1,2,4,1,,4.0,,,1.0,1.0,,,1.0,,3.0,1.0,1.0,,1.0,,,
15,"Michael, Mal",8,2,4,12,,1.0,,,3.0,2.0,,1.0,,,,6.0,4.0,,,3.0,2.0,,
13,"Pike, Martin",11,4,6,17,,,,,6.0,3.0,3.0,,,2.0,,6.0,10.0,1.0,,1.0,1.0,,
6,"Power, Luke",10,2,6,16,,1.0,,4.0,,3.0,3.0,1.0,2.0,,,9.0,7.0,,,1.0,,,
28,"Robbins, Ben",11,5,7,18,,,,1.0,1.0,2.0,7.0,2.0,1.0,1.0,,14.0,7.0,2.0,1.0,1.0,,,
5,"Scott, Brad",4,1,1,5,,,,1.0,1.0,2.0,,,,1.0,,,4.0,,,,1.0,,
34,"Shattock, Aaron",5,3,2,7,,,,,3.0,,,,1.0,,,3.0,4.0,,,,,,
3,"Voss, Michael",11,4,3,14,,1.0,,3.0,1.0,2.0,3.0,1.0,2.0,1.0,,8.0,6.0,2.0,,1.0,,,
33,"White, Darryl",7,1,8,15,,,,1.0,1.0,1.0,1.0,2.0,,3.0,,8.0,7.0,1.0,,2.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,186,83,92,278,14,9.0,21.0,21.0,26.0,46.0,36.0,19.0,13.0,16.0,2.0,125.0,153.0,15.0,13.0,20.0,11.0,,
Opposition,Opposition,186,66,94,280,14,15.0,28.0,22.0,28.0,48.0,46.0,14.0,16.0,13.0,4.0,125.0,153.0,7.0,10.0,17.0,12.0,,
