Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
41,"Adkins, Damien",5,3,4,9,,,,,1.0,2.0,1.0,1.0,1.0,,,3.0,5.0,1.0,,,,,
49,"Betheras, Rupert",5,6,6,11,1,,,2.0,1.0,1.0,,1.0,1.0,,,5.0,7.0,1.0,,,1.0,,
26,"Brown, Gavin",11,6,5,16,1,,,,,1.0,1.0,2.0,3.0,,,8.0,6.0,1.0,2.0,3.0,,,
5,"Buckley, Nathan",19,6,6,25,2,3.0,,1.0,,3.0,7.0,2.0,2.0,,,12.0,13.0,1.0,1.0,2.0,1.0,,
17,"Burns, Scott",11,6,8,19,1,1.0,,1.0,3.0,3.0,1.0,,1.0,1.0,,5.0,15.0,,1.0,,1.0,,
40,"Davis, Leon",2,1,1,3,,1.0,,1.0,,,1.0,,,,,1.0,2.0,,,2.0,,,
19,"Davis, Nick",22,14,8,30,4,,,2.0,5.0,10.0,1.0,3.0,1.0,1.0,1.0,5.0,23.0,,2.0,,,,
46,"Dimattina, Andrew",14,9,6,20,1,,,3.0,,3.0,2.0,4.0,,2.0,,4.0,16.0,1.0,1.0,,,,
25,"Fraser, Josh",7,2,6,13,,,10.0,2.0,3.0,2.0,2.0,3.0,,,,6.0,7.0,1.0,,1.0,,,
31,"Johnson, Ben",8,4,3,11,,1.0,,,2.0,3.0,1.0,2.0,,2.0,,2.0,9.0,,1.0,1.0,1.0,,
30,"Kinnear, Ben",7,6,5,12,,,,,,,2.0,1.0,2.0,1.0,,7.0,5.0,2.0,,1.0,,,
33,"Lane, Tyson",14,13,4,18,,2.0,,1.0,,3.0,1.0,,,,,3.0,15.0,1.0,5.0,1.0,,,
18,"Licuria, Paul",11,3,13,24,,,,2.0,3.0,4.0,1.0,2.0,1.0,,,11.0,13.0,,,2.0,,,
24,"Lockyer, Tarkyn",20,5,2,22,2,2.0,,,5.0,4.0,4.0,2.0,,2.0,,3.0,18.0,,,2.0,2.0,,
48,"Michael, Mal",6,5,3,9,,2.0,2.0,1.0,,1.0,1.0,,,,,5.0,5.0,,1.0,1.0,,,
11,"OBree, Shane",11,2,3,14,,,,3.0,1.0,3.0,2.0,1.0,1.0,,,6.0,7.0,,,1.0,,,
35,"Prestigiacomo, Simon",5,3,4,9,,,,2.0,,,2.0,1.0,,,,6.0,3.0,,,1.0,,,
3,"Richardson, Mark",6,5,5,11,,,,,,1.0,,1.0,1.0,1.0,,5.0,7.0,3.0,,1.0,,,
23,"Rocca, Anthony",1,2,7,8,,,6.0,,,1.0,1.0,,,,,4.0,4.0,1.0,,5.0,,,
44,"Scotland, Heath",2,3,2,4,,,,,1.0,1.0,1.0,,,,,1.0,3.0,,,,,,
20,"Tarrant, Chris",11,8,2,13,2,1.0,2.0,,,5.0,,1.0,1.0,1.0,,3.0,10.0,,3.0,,,,
10,"Williams, Paul",19,10,2,21,,,,1.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,6.0,14.0,1.0,1.0,1.0,2.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,217,122,105,322,14,14.0,20.0,22.0,28.0,54.0,33.0,29.0,16.0,13.0,4.0,111.0,207.0,14.0,18.0,25.0,8.0,,
Opposition,Opposition,198,88,76,274,11,14.0,29.0,36.0,31.0,43.0,26.0,21.0,13.0,16.0,2.0,114.0,155.0,15.0,15.0,30.0,18.0,,
