Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
30,"Bayes, Mark",23y 149d,110 (57-0-53 51.82%),83 (0.75),←,
16,"Bolton, David",30y 29d,112 (54-0-58 48.21%),57 (0.51),84 (40-0-44 47.62%),46 (0.55)
7,"Carroll, Dennis",29y 277d,180 (86-0-94 47.78%),86 (0.48),←,
13,"Carter, Rod",35y 286d,293 (126-0-167 43.00%),1 (0.00),217 (103-0-114 47.47%),1 (0.00)
29,"Cordy, Neil",31y 125d,202 (80-0-122 39.60%),32 (0.16),63 (29-0-34 46.03%),4 (0.06)
38,"Denneman, Darren",22y 141d,6 (2-0-4 33.33%),,2 (0-0-2 0.00%),
9,"Henwood, Wayne",27y 300d,67 (29-0-38 43.28%),38 (0.57),←,
47,"Higgins, Leon",22y 45d,50 (19-0-31 38.00%),44 (0.88),←,
19,"John, Gareth",18y 206d,7 (0-0-7 0.00%),,←,
46,"Kellett, Mark",30y 13d,155 (54-1-100 35.16%),11 (0.07),37 (15-0-22 40.54%),1 (0.03)
14,"Kennedy, Michael",26y 213d,71 (42-1-28 59.86%),8 (0.11),12 (2-0-10 16.67%),2 (0.17)
34,"Luff, Troy",20y 262d,3 (0-0-3 0.00%),3 (1.00),←,
40,"Nettelbeck, Craig",18y 77d,2 (0-0-2 0.00%),,←,
33,"ODwyer, Chris",18y 288d,2 (0-0-2 0.00%),,←,
28,"Page, Glenn",20y 140d,8 (1-0-7 12.50%),2 (0.25),←,
12,"Thripp, Terry",26y 284d,58 (26-0-32 44.83%),37 (0.64),←,
15,"Toohey, Bernard",27y 174d,199 (101-0-98 50.75%),98 (0.49),105 (54-0-51 51.43%),63 (0.60)
20,"West, Jim",24y 121d,19 (3-0-16 15.79%),27 (1.42),←,
2,"Williams, Greg",26y 315d,123 (69-0-54 56.10%),112 (0.91),89 (51-0-38 57.30%),102 (1.15)
26,"Wright, Stephen",29y 158d,217 (98-0-119 45.16%),232 (1.07),←,
Totals,Totals,25y 198d,1884 (847-2-1035 44.96%),871 (0.46),,
C,"Kinnear, Col",42y 305d,41 (14-0-27 34.15%),,←,
