Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
7,"AhMat, Robert",19y 309d,20 (11-0-9 55.00%),17 (0.85),←,
26,"Brown, Gavin",29y 241d,191 (99-5-87 53.14%),144 (0.75),←,
5,"Buckley, Nathan",24y 302d,94 (37-2-55 40.43%),92 (0.98),74 (33-2-39 45.95%),71 (0.96)
17,"Burns, Scott",22y 152d,49 (22-1-26 45.92%),15 (0.31),←,
28,"Crosisca, Gavin",28y 251d,190 (107-5-78 57.63%),49 (0.26),←,
39,"Crow, Scott",23y 157d,41 (19-0-22 46.34%),14 (0.34),28 (13-0-15 46.43%),12 (0.43)
24,"Curran, Chris",22y 294d,28 (16-2-10 60.71%),13 (0.46),←,
9,"Francis, Matthew",26y 268d,35 (13-0-22 37.14%),16 (0.46),16 (9-0-7 56.25%),3 (0.19)
27,"McDonald, Alex",27y 100d,77 (41-0-36 53.25%),36 (0.47),31 (15-0-16 48.39%),12 (0.39)
1,"Monkhorst, Damian",27y 276d,163 (94-4-65 58.90%),35 (0.21),←,
44,"Osborne, Richard",32y 342d,260 (110-2-148 42.69%),558 (2.15),6 (5-0-1 83.33%),10 (1.67)
6,"Patterson, Stephen",26y 140d,47 (22-1-24 47.87%),56 (1.19),←,
3,"Richardson, Mark",24y 205d,57 (30-1-26 53.51%),48 (0.84),←,
23,"Rocca, Anthony",19y 282d,31 (17-0-14 54.84%),27 (0.87),9 (6-0-3 66.67%),16 (1.78)
36,"Rocca, Saverio",23y 185d,98 (51-2-45 53.06%),347 (3.54),←,
29,"Russell, Scott",27y 17d,154 (88-3-63 58.12%),94 (0.61),←,
12,"Schauble, Andrew",20y 188d,32 (15-0-17 46.88%),5 (0.16),←,
14,"Watson, Shane",23y 96d,97 (48-1-48 50.00%),61 (0.63),←,
22,"Wild, Jason",21y 103d,36 (18-2-16 52.78%),11 (0.31),←,
10,"Williams, Paul",24y 51d,122 (63-2-57 52.46%),163 (1.34),←,
19,"Wright, Graham",28y 352d,171 (102-4-65 60.82%),103 (0.60),←,
Totals,Totals,25y 14d,1993 (1023-37-933 51.33%),1904 (0.96),,
C,"Shaw, Tony",36y 305d,31 (15-0-16 48.39%),,←,
