Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",29y 278d,196 (92-2-102 47.45%),70 (0.36),165 (89-2-74 54.55%),58 (0.35)
14,"Cameron, Darcy",27y 342d,61 (33-1-27 54.92%),46 (0.75),60 (33-1-26 55.83%),46 (0.77)
46,"Cox, Mason",32y 103d,103 (61-0-42 59.22%),113 (1.10),←,
25,"Crisp, Jack",29y 266d,214 (113-2-99 53.27%),67 (0.31),196 (106-2-88 54.59%),57 (0.29)
7,"Daicos, Josh",24y 211d,91 (52-1-38 57.69%),51 (0.56),←,
35,"Daicos, Nick",20y 173d,39 (29-0-10 74.36%),19 (0.49),←,
5,"Elliott, Jamie",30y 308d,167 (101-2-64 61.08%),239 (1.43),←,
36,"Harrison, Harvey",19y 227d,3 (2-0-1 66.67%),3 (1.00),←,
23,"Hill, Bobby",23y 136d,55 (29-1-25 53.64%),52 (0.95),14 (12-0-2 85.71%),18 (1.29)
32,"Hoskin-Elliott, Will",29y 296d,195 (94-2-99 48.72%),168 (0.86),143 (82-2-59 58.04%),126 (0.88)
38,"Howe, Jeremy",32y 361d,221 (89-2-130 40.72%),91 (0.41),121 (67-2-52 56.20%),11 (0.09)
40,"Johnson, Ash",25y 262d,21 (16-0-5 76.19%),30 (1.43),←,
1,"Lipinski, Patrick",24y 343d,83 (49-0-34 59.04%),41 (0.49),27 (18-0-9 66.67%),11 (0.41)
37,"Markov, Oleg",27y 48d,62 (31-0-31 50.00%),5 (0.08),11 (9-0-2 81.82%),
4,"Maynard, Brayden",26y 278d,175 (92-2-81 53.14%),17 (0.10),←,
31,"McCreery, Beau",22y 67d,49 (31-0-18 63.27%),36 (0.73),←,
41,"Mihocek, Brody",30y 141d,116 (70-1-45 60.78%),197 (1.70),←,
6,"Mitchell, Tom",30y 25d,185 (99-3-83 54.32%),82 (0.44),14 (12-0-2 85.71%),6 (0.43)
30,"Moore, Darcy",27y 151d,140 (72-2-66 52.14%),67 (0.48),←,
28,"Murphy, Nathan",23y 192d,46 (31-0-15 67.39%),1 (0.02),←,
9,"Noble, John",26y 92d,83 (48-1-34 58.43%),5 (0.06),←,
10,"Pendlebury, Scott",35y 169d,371 (224-3-144 60.78%),188 (0.51),←,
3,"Quaynor, Isaac",23y 161d,73 (41-0-32 56.16%),3 (0.04),←,
Totals,Totals,27y 58d,2749 (1499-25-1225 54.53%),1591 (0.58),,
C,"McRae, Craig",49y 276d,39 (29-0-10 74.36%),,←,
