Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details,Geelong Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Geelong Games (W-D-L W%),Geelong Goals (Ave.)
30,"Atkins, Tom",25y 253d,46 (31-0-15 67.39%),9 (0.20),←,
24,"Bews, Jed",27y 166d,114 (68-2-44 60.53%),14 (0.12),←,
5,"Cameron, Jeremy",28y 58d,177 (82-3-92 47.18%),445 (2.51),6 (5-0-1 83.33%),18 (3.00)
6,"Clark, Jordan",20y 225d,30 (20-0-10 66.67%),15 (0.50),←,
45,"Close, Brad",22y 303d,16 (12-0-4 75.00%),10 (0.63),←,
40,"Dahlhaus, Luke",28y 281d,204 (104-0-100 50.98%),135 (0.66),50 (34-0-16 68.00%),25 (0.50)
39,"Guthrie, Zach",22y 333d,28 (16-1-11 58.93%),2 (0.07),←,
26,"Hawkins, Tom",32y 312d,288 (205-2-81 71.53%),628 (2.18),←,
25,"Henderson, Lachie",31y 166d,196 (103-2-91 53.06%),116 (0.59),79 (53-1-25 67.72%),12 (0.15)
38,"Henry, Jack",22y 273d,76 (50-0-26 65.79%),14 (0.18),←,
4,"Higgins, Shaun",33y 86d,244 (114-1-129 46.93%),226 (0.93),7 (6-0-1 85.71%),2 (0.29)
9,"Holmes, Max",18y 273d,4 (3-0-1 75.00%),,←,
8,"Kolodjashnij, Jake",25y 293d,118 (77-2-39 66.10%),,←,
27,"Menegola, Sam",29y 83d,95 (61-1-33 64.74%),70 (0.74),←,
19,"Narkle, Quinton",23y 177d,23 (13-0-10 56.52%),11 (0.48),←,
3,"Parfitt, Brandan",23y 32d,82 (58-0-24 70.73%),36 (0.44),←,
17,"Ratugolea, Esava",22y 309d,44 (31-0-13 70.45%),28 (0.64),←,
23,"Rohan, Gary",29y 356d,153 (103-1-49 67.65%),160 (1.05),47 (33-0-14 70.21%),64 (1.36)
14,"Selwood, Joel",33y 3d,321 (234-1-86 73.05%),164 (0.51),←,
7,"Smith, Isaac",32y 150d,221 (152-1-68 69.00%),172 (0.78),11 (8-0-3 72.73%),7 (0.64)
1,"Stanley, Rhys",30y 179d,152 (83-1-68 54.93%),98 (0.64),94 (62-1-31 66.49%),58 (0.62)
44,"Stewart, Tom",28y 75d,97 (64-0-33 65.98%),3 (0.03),←,
2,"Tuohy, Zach",31y 170d,215 (108-2-105 50.70%),72 (0.33),95 (60-1-34 63.68%),32 (0.34)
Totals,Totals,27y 71d,2944 (1792-20-1132 60.87%),2428 (0.82),,
C,"Scott, Chris",45y 26d,247 (170-2-75 69.23%),,←,
