Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
45,"Campbell, Tom",21y 163d,8 (0-0-8 0.00%),3 (0.38),←,
17,"Cooney, Adam",27y 196d,185 (94-2-89 51.35%),158 (0.85),←,
4,"Cross, Daniel",30y 15d,200 (95-3-102 48.25%),31 (0.16),←,
6,"Dahlhaus, Luke",20y 236d,31 (11-0-20 35.48%),30 (0.97),←,
29,"Dickson, Tory",25y 200d,20 (4-0-16 20.00%),25 (1.25),←,
13,"Giansiracusa, Daniel",31y 34d,233 (105-4-124 45.92%),284 (1.22),←,
44,"Goodes, Brett",29y 56d,3 (1-0-2 33.33%),,←,
16,"Griffen, Ryan",26y 261d,166 (85-1-80 51.51%),109 (0.66),←,
7,"Higgins, Shaun",25y 41d,109 (52-1-56 48.17%),119 (1.09),←,
19,"Jones, Liam",22y 49d,40 (16-0-24 40.00%),39 (0.98),←,
21,"Liberatore, Tom",20y 333d,36 (11-0-25 30.56%),8 (0.22),←,
33,"Lower, Nick",25y 295d,45 (17-0-28 37.78%),10 (0.22),3 (1-0-2 33.33%),1 (0.33)
27,"Minson, Will",28y 3d,139 (70-1-68 50.72%),66 (0.47),←,
38,"Morris, Dale",30y 106d,154 (86-2-66 56.49%),3 (0.02),←,
2,"Murphy, Robert",30y 309d,233 (101-4-128 44.21%),158 (0.68),←,
42,"Picken, Liam",26y 256d,90 (42-0-48 46.67%),29 (0.32),←,
23,"Roughead, Jordan",22y 162d,38 (15-0-23 39.47%),10 (0.26),←,
14,"Smith, Clay",19y 338d,19 (4-0-15 21.05%),7 (0.37),←,
25,"Stevens, Koby",21y 300d,14 (5-0-9 35.71%),3 (0.21),3 (1-0-2 33.33%),1 (0.33)
3,"Wallis, Mitch",20y 172d,28 (7-0-21 25.00%),7 (0.25),←,
10,"Wood, Easton",23y 222d,43 (18-0-25 41.86%),5 (0.12),←,
31,"Young, Tom",20y 353d,12 (9-0-3 75.00%),2 (0.17),3 (1-0-2 33.33%),
Totals,Totals,25y 20d,1846 (848-18-980 45.94%),1106 (0.60),,
C,"McCartney, Brendan",52y 173d,25 (6-0-19 24.00%),,←,
