Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
8,"Bassett, Nathan",29y 143d,157 (85-0-72 54.14%),22 (0.14),←,
35,"Biglands, Rhett",28y 237d,116 (68-0-48 58.62%),46 (0.40),←,
10,"Bode, Matthew",26y 304d,89 (46-0-43 51.69%),72 (0.81),60 (35-0-25 58.33%),47 (0.78)
4,"Clarke, Matthew",32y 223d,235 (116-2-117 49.79%),34 (0.14),105 (54-0-51 51.43%),15 (0.14)
11,"Doughty, Michael",26y 267d,81 (51-0-30 62.96%),22 (0.27),←,
9,"Edwards, Tyson",29y 266d,225 (121-0-104 53.78%),144 (0.64),←,
36,"Goodwin, Simon",29y 124d,175 (99-0-76 56.57%),104 (0.59),←,
34,"Hart, Ben",31y 294d,303 (162-1-140 53.63%),45 (0.15),←,
37,"Hentschel, Trent",23y 125d,46 (28-0-18 60.87%),43 (0.93),←,
18,"Johncock, Graham",23y 190d,90 (51-0-39 56.67%),71 (0.79),←,
21,"Knights, Chris",19y 216d,6 (5-0-1 83.33%),,←,
3,"Massie, Kris",25y 334d,90 (50-0-40 55.56%),21 (0.23),47 (24-0-23 51.06%),9 (0.19)
39,"Mattner, Martin",23y 266d,60 (36-0-24 60.00%),10 (0.17),←,
16,"McGregor, Ken",25y 90d,122 (65-0-57 53.28%),72 (0.59),←,
23,"McLeod, Andrew",29y 268d,245 (131-0-114 53.47%),236 (0.96),←,
40,"Porplyzia, Jason",21y 153d,1 (1-0-0 100.00%),3 (3.00),←,
33,"Reilly, Brent",22y 168d,49 (31-0-18 63.27%),20 (0.41),←,
25,"Rutten, Ben",22y 336d,41 (28-0-13 68.29%),5 (0.12),←,
12,"Shirley, Robert",25y 324d,80 (45-0-35 56.25%),18 (0.22),←,
14,"Skipworth, Hayden",23y 63d,41 (23-0-18 56.10%),22 (0.54),←,
7,"van Berlo, Nathan",19y 327d,16 (13-0-3 81.25%),2 (0.13),←,
28,"Vince, Bernie",20y 209d,2 (2-0-0 100.00%),1 (0.50),←,
Totals,Totals,25y 207d,2270 (1257-3-1010 55.37%),1013 (0.45),,
C,"Craig, Neil",50y 108d,39 (26-0-13 66.67%),,←,
