North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",21y 351d,46 (17-1-28 38.04%),30 (0.65),←,
22,"Bryce, Paul",21y 304d,34 (13-1-20 39.71%),24 (0.71),←,
14,"Buckley, Ben",22y 317d,41 (15-0-26 36.59%),11 (0.27),←,
18,"Carey, Wayne",18y 350d,11 (4-0-7 36.36%),11 (1.00),←,
30,"Chandler, Jeff",24y 61d,14 (7-1-6 53.57%),2 (0.14),←,
23,"Clarkson, Alastair",22y 15d,43 (17-2-24 41.86%),49 (1.14),←,
27,"Crocker, Darren",23y 47d,58 (26-1-31 45.69%),41 (0.71),←,
29,"German, Peter",25y 99d,113 (53-3-57 48.23%),140 (1.24),←,
34,"Hepburn, Mark",21y 256d,41 (17-1-23 42.68%),25 (0.61),←,
8,"Krakouer, Andrew",18y 307d,7 (2-0-5 28.57%),8 (1.14),←,
35,"Longmire, John",19y 132d,34 (10-1-23 30.88%),62 (1.82),←,
16,"McCarthy, John",23y 43d,45 (15-1-29 34.44%),33 (0.73),←,
25,"McDonald, Donald",28y 2d,133 (65-3-65 50.00%),143 (1.08),←,
19,"McRae, Dean",21y 181d,53 (22-1-30 42.45%),17 (0.32),←,
3,"Rock, Anthony",19y 225d,11 (5-0-6 45.45%),7 (0.64),←,
2,"Schwass, Wayne",21y 166d,35 (12-0-23 34.29%),18 (0.51),←,
15,"Smith, Ross",25y 98d,109 (47-2-60 44.04%),24 (0.22),←,
32,"Smith, Shaun",20y 324d,26 (13-1-12 51.92%),17 (0.65),←,
7,"Steele, Darren",24y 29d,90 (38-1-51 42.78%),26 (0.29),←,
46,"Stevens, Anthony",18y 314d,11 (3-0-8 27.27%),1 (0.09),←,
Totals,Totals,22y 53d,955 (401-20-534 41.99%),689 (0.72),,
C,"Schimmelbusch, Wayne",37y 113d,7 (2-0-5 28.57%),,←,
