Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7 ↑,"Cunningham, Harry",3,2,3,6,,,,4.0,1.0,1.0,1.0,,1.0,,,3.0,3.0,,,,,,24.0
23,"Franklin, Lance",10,3,7,17,3,2.0,,1.0,,2.0,,5.0,2.0,3.0,,8.0,11.0,2.0,1.0,1.0,,,93.0
37,"Goodes, Adam",10,6,7,17,,1.0,,,2.0,4.0,2.0,1.0,1.0,1.0,,4.0,13.0,1.0,,1.0,1.0,,87.0
39,"Grundy, Heath",12,5,7,19,,,,1.0,2.0,,1.0,2.0,,1.0,,4.0,14.0,,,4.0,,,100.0
4,"Hannebery, Dan",16,6,18,34,,,,6.0,2.0,5.0,4.0,1.0,1.0,,2.0,12.0,22.0,,,,,2.0,82.0
15,"Jack, Kieren",10,2,10,20,1,,,9.0,,4.0,2.0,2.0,3.0,1.0,,9.0,12.0,,,4.0,,,85.0
32,"Jetta, Lewis",13,2,7,20,1,,,1.0,2.0,3.0,1.0,3.0,1.0,1.0,,5.0,15.0,,,,,,86.0
10,"Jones, Zak",7,3,7,14,,,,3.0,3.0,2.0,,2.0,,,,4.0,10.0,,,1.0,,,77.0
12,"Kennedy, Josh",13,2,28,41,,,1.0,9.0,2.0,5.0,9.0,7.0,3.0,3.0,3.0,27.0,14.0,,,2.0,,,87.0
11,"Laidler, Jeremy",10,4,5,15,,,,1.0,3.0,,3.0,2.0,,,,3.0,11.0,,,2.0,,,91.0
44,"Lloyd, Jake",15,4,9,24,,,,2.0,,2.0,2.0,1.0,,1.0,,3.0,21.0,,,2.0,,1.0,87.0
3,"McVeigh, Jarrad",13,5,10,23,1,,,5.0,1.0,5.0,4.0,,,,,6.0,17.0,,1.0,1.0,,1.0,88.0
6,"Mitchell, Tom",8,3,19,27,,,,7.0,2.0,3.0,6.0,4.0,,2.0,,13.0,13.0,,,,,1.0,80.0
26,"Parker, Luke",9,3,14,23,,,3.0,7.0,1.0,,2.0,4.0,,2.0,,12.0,11.0,2.0,1.0,,,,88.0
38 ↓,"Pyke, Mike",1,1,5,6,,,18.0,4.0,1.0,,1.0,1.0,1.0,1.0,,3.0,3.0,,,1.0,,,66.0
24,"Rampe, Dane",17,11,6,23,,,,3.0,6.0,,,3.0,1.0,1.0,,4.0,19.0,,,4.0,,,84.0
20,"Reid, Sam",8,6,7,15,,,1.0,1.0,2.0,1.0,,1.0,,,,5.0,10.0,,,5.0,,,95.0
27,"Robinson, Dan",9,5,3,12,1,1.0,1.0,4.0,,3.0,,2.0,1.0,1.0,,3.0,9.0,,1.0,,,1.0,75.0
2,"Shaw, Rhyce",8,1,4,12,,1.0,,2.0,2.0,3.0,,3.0,,1.0,,1.0,10.0,,,2.0,1.0,,80.0
40,"Smith, Nick",7,6,3,10,,,,6.0,1.0,1.0,1.0,1.0,,1.0,,1.0,9.0,,,1.0,,1.0,86.0
8,"Tippett, Kurt",6,5,4,10,3,,31.0,4.0,,4.0,2.0,,2.0,,,7.0,3.0,2.0,3.0,1.0,,,87.0
22,"Towers, Dean",3,3,9,12,,1.0,,3.0,1.0,,1.0,1.0,,,,4.0,8.0,1.0,1.0,,,1.0,73.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,208,88,192,400,10,10.0,55.0,83.0,34.0,48.0,42.0,46.0,17.0,20.0,5.0,141.0,258.0,8.0,8.0,32.0,2.0,8.0,
Opposition,Opposition,206,101,164,370,7,7.0,53.0,53.0,35.0,47.0,40.0,43.0,20.0,17.0,1.0,141.0,235.0,8.0,7.0,52.0,12.0,4.0,
