Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
24,"Balic, Harley",20y 100d,2 (2-0-0 100.00%),1 (0.50),←,
19,"Blakely, Connor",21y 44d,20 (6-0-14 30.00%),2 (0.10),←,
17,"Crozier, Hayden",23y 112d,52 (25-0-27 48.08%),34 (0.65),←,
7,"Fyfe, Nat",25y 209d,121 (74-1-46 61.57%),107 (0.88),←,
28,"Grey, Brady",21y 269d,5 (2-0-3 40.00%),2 (0.40),←,
21,"Hamling, Joel",24y 6d,27 (18-0-9 66.67%),,4 (2-0-2 50.00%),
9,"Hill, Bradley",23y 280d,99 (76-0-23 76.77%),60 (0.61),4 (2-0-2 50.00%),2 (0.50)
32,"Hill, Stephen",26y 349d,176 (95-0-81 53.98%),106 (0.60),←,
15,"Hughes, Ethan",22y 129d,8 (2-0-6 25.00%),,←,
5,"Ibbotson, Garrick",29y 31d,171 (84-1-86 49.42%),22 (0.13),←,
37,"Johnson, Michael",32y 177d,213 (117-1-95 55.16%),63 (0.30),←,
22,"Kersten, Shane",24y 31d,41 (30-0-11 73.17%),45 (1.10),4 (2-0-2 50.00%),4 (1.00)
26,"Langdon, Ed",21y 73d,19 (4-0-15 21.05%),9 (0.47),←,
2,"Logue, Griffin",19y 2d,2 (2-0-0 100.00%),,←,
23,"McCarthy, Cam",22y 14d,25 (14-0-11 56.00%),41 (1.64),4 (2-0-2 50.00%),5 (1.25)
16,"Mundy, David",31y 269d,255 (138-1-116 54.31%),103 (0.40),←,
27,"Neale, Lachie",23y 326d,96 (51-0-45 53.13%),49 (0.51),←,
31,"Sandilands, Aaron",34y 130d,248 (138-0-110 55.65%),92 (0.37),←,
11,"Sheridan, Tom",23y 169d,61 (33-0-28 54.10%),20 (0.33),←,
34,"Spurr, Lee",29y 262d,108 (68-1-39 63.43%),5 (0.05),←,
10,"Walters, Michael",26y 98d,98 (55-1-42 56.63%),182 (1.86),←,
14,"Weller, Lachie",21y 51d,29 (8-0-21 27.59%),14 (0.48),←,
Totals,Totals,24y 325d,1876 (1042-6-828 55.54%),957 (0.51),,
C,"Lyon, Ross",50y 158d,244 (149-5-90 62.09%),,123 (73-1-49 59.76%),
