Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
17,"Brown, Nathan",19y 208d,13 (8-0-5 61.54%),9 (0.69),←,
18,"Cameron, Leon",25y 4d,132 (69-2-61 53.03%),55 (0.42),←,
12,"Cook, James",23y 242d,43 (27-0-16 62.79%),70 (1.63),18 (11-0-7 61.11%),35 (1.94)
26,"Cox, Simon",20y 224d,14 (6-0-8 42.86%),6 (0.43),←,
16,"Croft, Matthew",24y 192d,62 (34-2-26 56.45%),35 (0.56),←,
11,"Curley, Todd",24y 235d,30 (11-1-18 38.33%),25 (0.83),27 (9-1-17 35.19%),24 (0.89)
14,"Darcy, Luke",22y 56d,46 (21-1-24 46.74%),36 (0.78),←,
21,"Dent, Matthew",25y 232d,66 (17-0-49 25.76%),13 (0.20),19 (13-0-6 68.42%),4 (0.21)
32,"Ellis, Craig",22y 94d,45 (23-0-22 51.11%),1 (0.02),←,
3,"Grant, Chris",24y 267d,166 (85-3-78 52.11%),312 (1.88),←,
9,"Hudson, Paul",27y 48d,153 (91-0-62 59.48%),290 (1.90),19 (11-0-8 57.89%),26 (1.37)
6,"Johnson, Brad",21y 50d,75 (34-2-39 46.67%),47 (0.63),←,
35,"Kretiuk, Steven",25y 64d,75 (41-1-33 55.33%),9 (0.12),←,
39,"Liberatore, Tony",31y 207d,196 (103-3-90 53.32%),89 (0.45),←,
23,"Martin, Michael",20y 193d,16 (7-1-8 46.88%),5 (0.31),←,
10,"Montgomery, Brett",24y 97d,15 (12-0-3 80.00%),18 (1.20),←,
36,"Romero, Jose",26y 36d,149 (77-1-71 52.01%),130 (0.87),60 (28-1-31 47.50%),32 (0.53)
5,"Smith, Rohan",24y 98d,98 (50-2-46 52.04%),66 (0.67),←,
34,"West, Mark",24y 156d,10 (7-0-3 70.00%),,←,
7,"West, Scott",22y 296d,101 (50-1-50 50.00%),41 (0.41),←,
15,"Wynd, Scott",27y 224d,169 (83-3-83 50.00%),27 (0.16),←,
Totals,Totals,24y 67d,1674 (856-23-795 51.14%),1284 (0.77),,
C,"Wallace, Terry",38y 267d,33 (18-0-15 54.55%),,←,
