Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
17,"Brown, Nathan",13,3,4,17,,1.0,,1.0,,,,,2.0,1.0,1.0,,,,,,,,
18,"Cameron, Leon",11,4,5,16,1,3.0,,,,,,,1.0,,,,,,,,,,
12,"Cook, James",5,3,3,8,2,2.0,,,,,,,2.0,2.0,,,,,,,,,
26,"Cox, Simon",7,5,1,8,,1.0,,,,,,,,,,,,,,,,,
11,"Curley, Todd",12,5,4,16,,,9.0,,,,,,,,,,,,,,,,
14,"Darcy, Luke",12,9,3,15,2,3.0,,,,,,,3.0,1.0,3.0,,,,,,,,
21,"Dent, Matthew",10,6,5,15,1,,,,,,,,,1.0,,,,,,,,,
28,"Dimattina, Paul",8,4,1,9,1,1.0,,2.0,,,,,2.0,1.0,,,,,,,,,
32,"Ellis, Craig",3,3,1,4,,,,,,,,,,1.0,,,,,,,,,
3,"Grant, Chris",12,7,6,18,,,,,,,,,2.0,1.0,,,,,,,,,
6,"Johnson, Brad",18,5,3,21,2,2.0,,1.0,,,,,2.0,2.0,,,,,,,,,
35,"Kretiuk, Steven",7,4,6,13,,,,1.0,,,,,2.0,1.0,,,,,,,,,
39,"Liberatore, Tony",16,5,6,22,1,,,3.0,,,,,6.0,1.0,,,,,,,,,
23,"Martin, Michael",5,3,1,6,,,,3.0,,,,,,,,,,,,,,,
10,"Montgomery, Brett",12,10,4,16,2,2.0,,2.0,,,,,1.0,1.0,,,,,,,,,
36,"Romero, Jose",16,3,7,23,1,1.0,,,,,,,4.0,,,,,,,,,,
5,"Smith, Rohan",8,1,5,13,,,,,,,,,,,,,,,,,,,
8,"Southern, Daniel",6,5,3,9,,,,1.0,,,,,,,,,,,,,,,
34,"West, Mark",5,1,2,7,,1.0,,2.0,,,,,,,,,,,,,,,
7,"West, Scott",16,3,9,25,1,,,3.0,,,,,3.0,,,,,,,,,,
15,"Wynd, Scott",3,3,9,12,,,17.0,3.0,,,,,3.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,92,88,293,14,18.0,26.0,22.0,,,,,33.0,14.0,4.0,,,,,,,,
Opposition,Opposition,174,74,109,283,9,10.0,23.0,21.0,,,,,14.0,33.0,2.0,,,,,,,,
