Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
30,"Atkins, Tom",3,,17,20,,,,4.0,,2.0,6.0,2.0,,,,9.0,10.0,,,3.0,,,73.0
24,"Bews, Jed",6,2,5,11,,1.0,,2.0,1.0,1.0,2.0,2.0,,,,5.0,5.0,,,3.0,,,80.0
46,"Blicavs, Mark",12,2,10,22,,,11.0,6.0,,3.0,7.0,2.0,1.0,1.0,,15.0,8.0,,,1.0,,1.0,78.0
4,"Bruhn, Tanner",11,3,5,16,,,,6.0,1.0,3.0,3.0,1.0,3.0,,,8.0,8.0,,,,,,53.0
5,"Cameron, Jeremy",13,7,4,17,2,3.0,,3.0,,4.0,,4.0,2.0,1.0,,6.0,11.0,2.0,4.0,1.0,,,100.0
15,"Ceglar, Jonathon",4,4,13,17,,,25.0,,1.0,1.0,5.0,2.0,1.0,1.0,,14.0,3.0,3.0,1.0,2.0,,,69.0
45,"Close, Brad",2,,9,11,1,,,5.0,,1.0,2.0,2.0,1.0,,,9.0,3.0,,,1.0,,1.0,88.0
16,"De Koning, Sam",5,5,5,10,,,,1.0,1.0,,,1.0,,1.0,,4.0,6.0,,,1.0,,1.0,93.0
39,"Guthrie, Zach",15,7,2,17,,,,2.0,4.0,1.0,,3.0,1.0,1.0,,5.0,11.0,,,3.0,,,92.0
26,"Hawkins, Tom",5,2,5,10,1,,,,,,,2.0,,1.0,,6.0,3.0,1.0,2.0,,,,93.0
38,"Henry, Jack",8,2,3,11,1,,,2.0,2.0,,,2.0,,1.0,,4.0,6.0,,1.0,7.0,,,78.0
36,"Henry, Oliver",6,4,5,11,2,1.0,,2.0,1.0,2.0,,,1.0,,,7.0,6.0,1.0,1.0,4.0,,,86.0
10 ↑,"Knevitt, Mitch",7,3,1,8,,,,1.0,3.0,1.0,,2.0,,1.0,,4.0,5.0,1.0,,,,,30.0
8,"Kolodjashnij, Jake",7,3,8,15,,,,3.0,1.0,,1.0,3.0,1.0,1.0,,9.0,5.0,,,5.0,,,85.0
32,"Miers, Gryan",11,,11,22,,2.0,,3.0,1.0,5.0,1.0,1.0,,,,7.0,15.0,,,,2.0,2.0,89.0
34,"Mullin, Oisin",10,3,5,15,,1.0,,2.0,2.0,1.0,,3.0,1.0,1.0,,4.0,10.0,,,1.0,,,74.0
42,"OConnor, Mark",6,3,8,14,,,,5.0,1.0,1.0,2.0,4.0,,3.0,,6.0,10.0,,,1.0,,,82.0
3,"Parfitt, Brandan",8,,6,14,1,,,9.0,1.0,1.0,2.0,3.0,,,,5.0,8.0,,,,,,64.0
17 ↓,"Ratugolea, Esava",7,5,1,8,,,,,2.0,1.0,,3.0,,2.0,,3.0,4.0,3.0,,5.0,,,54.0
7,"Smith, Isaac",18,4,6,24,,1.0,,1.0,5.0,7.0,3.0,4.0,,,,5.0,19.0,,,3.0,,1.0,82.0
18,"Stengle, Tyson",8,2,8,16,2,,,1.0,,3.0,1.0,1.0,,,,7.0,9.0,1.0,,1.0,,,76.0
44,"Stewart, Tom",24,9,7,31,,,,2.0,7.0,6.0,,2.0,,,,9.0,19.0,2.0,,4.0,,,93.0
2,"Tuohy, Zach",9,3,6,15,,,,2.0,4.0,4.0,1.0,,,,,4.0,9.0,,,,,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,205,73,150,355,10,14.0,36.0,62.0,38.0,48.0,36.0,49.0,12.0,15.0,,155.0,193.0,14.0,9.0,46.0,2.0,6.0,
Opposition,Opposition,223,81,137,360,12,9.0,38.0,76.0,37.0,51.0,44.0,58.0,15.0,12.0,6.0,153.0,195.0,13.0,17.0,54.0,7.0,8.0,
