Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
41,"Butts, Jordon",21y 156d,14 (5-0-9 35.71%),,←,
39,"Doedee, Tom",24y 96d,42 (15-0-27 35.71%),2 (0.05),←,
32,"Fogarty, Darcy",21y 253d,33 (10-0-23 30.30%),39 (1.18),←,
17,"Hamill, Will",20y 200d,18 (3-0-15 16.67%),,←,
1,"Jones, Chayce",21y 142d,28 (5-0-23 17.86%),9 (0.32),←,
2,"Keays, Ben",24y 102d,58 (13-0-45 22.41%),19 (0.33),28 (7-0-21 25.00%),8 (0.29)
8,"Kelly, Jake",26y 135d,101 (48-1-52 48.02%),1 (0.01),←,
29,"Laird, Rory",27y 158d,172 (91-1-80 53.20%),16 (0.09),←,
14,"Mackay, David",32y 315d,238 (133-1-104 56.09%),63 (0.26),←,
23,"McAdam, Shane",26y 8d,24 (7-0-17 29.17%),31 (1.29),←,
25,"McHenry, Ned",20y 327d,19 (4-0-15 21.05%),6 (0.32),←,
36,"McPherson, Andrew",21y 350d,19 (5-0-14 26.32%),,←,
28,"Murray, Nick",20y 169d,7 (2-0-5 28.57%),1 (0.14),←,
43,"OBrien, Reilly",25y 289d,49 (18-0-31 36.73%),5 (0.10),←,
37,"OConnor, Ronin",20y 124d,3 (1-0-2 33.33%),,←,
31,"Rowe, James",21y 261d,12 (4-0-8 33.33%),12 (1.00),←,
26,"Schoenberg, Harry",20y 104d,20 (7-0-13 35.00%),9 (0.45),←,
11,"Seedsman, Paul",29y 134d,122 (60-1-61 49.59%),60 (0.49),73 (33-1-39 45.89%),43 (0.59)
38,"Sholl, Lachlan",21y 90d,20 (7-0-13 35.00%),5 (0.25),←,
9,"Sloane, Rory",31y 80d,219 (120-1-98 55.02%),128 (0.58),←,
33,"Smith, Brodie",29y 142d,195 (106-1-88 54.62%),62 (0.32),←,
7,"Thilthorpe, Riley",18y 333d,7 (1-0-6 14.29%),13 (1.86),←,
13,"Walker, Taylor",31y 41d,214 (112-1-101 52.57%),477 (2.23),←,
Totals,Totals,24y 111d,1634 (777-7-850 47.55%),958 (0.59),,
C,"Nicks, Matthew",46y 23d,29 (7-0-22 24.14%),,←,
