Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bell, Peter",30y 32d,229 (128-0-101 55.90%),202 (0.88),106 (44-0-62 41.51%),82 (0.77)
21,"Black, Heath",26y 309d,146 (51-0-95 34.93%),67 (0.46),92 (29-0-63 31.52%),48 (0.52)
2,"Carr, Josh",25y 338d,128 (88-1-39 69.14%),72 (0.56),23 (11-0-12 47.83%),12 (0.52)
9,"Carr, Matthew",27y 94d,117 (43-1-73 37.18%),50 (0.43),89 (36-0-53 40.45%),48 (0.54)
15,"Crowley, Ryan",22y 28d,13 (7-0-6 53.85%),10 (0.77),←,
25,"Dodd, Steven",22y 286d,19 (8-0-11 42.11%),,←,
33,"Farmer, Jeff",28y 282d,200 (91-0-109 45.50%),389 (1.95),82 (39-0-43 47.56%),130 (1.59)
27,"Gilmore, Daniel",23y 31d,11 (5-0-6 45.45%),1 (0.09),←,
4,"Hasleby, Paul",24y 294d,131 (54-0-77 41.22%),86 (0.66),←,
11,"Headland, Des",25y 71d,110 (71-0-39 64.55%),107 (0.97),58 (31-0-27 53.45%),55 (0.95)
37,"Johnson, Michael",21y 164d,12 (6-0-6 50.00%),1 (0.08),←,
20,"Longmuir, Justin",25y 71d,122 (49-0-73 40.16%),150 (1.23),←,
8,"McManus, Shaun",30y 52d,174 (64-0-110 36.78%),76 (0.44),←,
18,"McPharlin, Luke",24y 122d,71 (38-0-33 53.52%),51 (0.72),59 (30-0-29 50.85%),48 (0.81)
6,"Medhurst, Paul",24y 112d,88 (44-0-44 50.00%),156 (1.77),←,
16,"Mundy, David",20y 256d,18 (9-0-9 50.00%),1 (0.06),←,
28,"Murphy, Ryan",20y 313d,13 (6-0-7 46.15%),9 (0.69),←,
23,"Parker, Shane",33y 43d,207 (77-0-130 37.20%),10 (0.05),←,
29,"Pavlich, Matthew",24y 92d,129 (53-0-76 41.09%),170 (1.32),←,
31,"Sandilands, Aaron",23y 117d,58 (32-0-26 55.17%),13 (0.22),←,
3,"Schammer, Byron",20y 285d,54 (30-0-24 55.56%),18 (0.33),←,
19,"Walker, James",27y 77d,134 (54-0-80 40.30%),13 (0.10),←,
Totals,Totals,25y 41d,2184 (1008-2-1174 46.15%),1652 (0.76),,
C,"Connolly, Chris",43y 8d,91 (46-0-45 50.55%),,90 (45-0-45 50.00%),
