Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
3,"Coniglio, Stephen",23y 282d,95 (41-0-54 43.16%),39 (0.41),←,
35,"Corr, Aidan",23y 129d,59 (24-2-33 42.37%),1 (0.02),←,
1,"Davis, Phil",27y 24d,121 (55-2-64 46.28%),6 (0.05),103 (44-2-57 43.69%),5 (0.05)
24,"de Boer, Matt",27y 197d,153 (87-3-63 57.84%),56 (0.37),15 (9-2-4 66.67%),8 (0.53)
7,"Deledio, Brett",30y 158d,250 (114-5-131 46.60%),187 (0.75),7 (4-0-3 57.14%),5 (0.71)
4,"Greene, Toby",23y 363d,117 (46-0-71 39.32%),123 (1.05),←,
19,"Haynes, Nick",25y 128d,81 (36-2-43 45.68%),8 (0.10),←,
27,"Himmelberg, Harry",21y 138d,16 (12-0-4 75.00%),9 (0.56),←,
2,"Hopper, Jacob",20y 229d,23 (16-0-7 69.57%),9 (0.39),←,
17,"Johnson, Steve",34y 81d,293 (204-4-85 70.31%),516 (1.76),40 (26-1-13 66.25%),64 (1.60)
22,"Kelly, Josh",22y 223d,84 (44-2-38 53.57%),53 (0.63),←,
37,"Lobb, Rory",24y 226d,55 (31-2-22 58.18%),53 (0.96),←,
12,"Patton, Jonathon",24y 126d,77 (36-2-39 48.05%),120 (1.56),←,
9,"Scully, Tom",26y 131d,151 (60-3-88 40.73%),72 (0.48),120 (47-2-71 40.00%),66 (0.55)
23,"Shaw, Heath",31y 300d,262 (159-4-99 61.45%),39 (0.15),89 (49-2-38 56.18%),2 (0.02)
5,"Shiel, Dylan",24y 198d,112 (46-2-64 41.96%),58 (0.52),←,
14,"Taranto, Tim",19y 238d,14 (10-0-4 71.43%),7 (0.50),←,
20,"Tomlinson, Adam",24y 44d,91 (32-2-57 36.26%),19 (0.21),←,
8,"Ward, Callan",27y 166d,192 (83-2-107 43.75%),99 (0.52),132 (51-2-79 39.39%),66 (0.50)
6,"Whitfield, Lachie",23y 67d,90 (38-2-50 43.33%),43 (0.48),←,
29,"Williams, Zac",23y 3d,76 (39-0-37 51.32%),20 (0.26),←,
16,"Wilson, Nathan",24y 259d,77 (40-2-35 53.25%),16 (0.21),←,
Totals,Totals,25y 69d,2489 (1253-41-1195 50.34%),1553 (0.62),,
C,"Cameron, Leon",45y 21d,93 (49-2-42 53.76%),,←,
