Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Bartlett, Allan",,,1,1,,,,,,,,,,1.0,,,,,,,,,
26,"Bickley, Mark",16,4,6,22,,,,1.0,,,,,,1.0,,,,,,,,,
21,"Brown, David",12,1,4,16,1,,,3.0,,,,,1.0,,,,,,,,,,
30,"Fielke, Grantley",17,3,3,20,,,,2.0,,,,,1.0,,,,,,,,,,
3,"Hart, Darel",2,,,2,,,,,,,,,,,,,,,,,,,
35,"Jameson, Rod",10,5,4,14,1,5.0,,1.0,,,,,,4.0,,,,,,,,,
2,"Jarman, Andrew",22,2,9,31,,,,,,,,,3.0,3.0,3.0,,,,,,,,
20,"Klug, John",10,8,9,19,2,1.0,1.0,1.0,,,,,2.0,3.0,,,,,,,,,
13,"Lee, Scott",6,2,2,8,,,,1.0,,,,,2.0,2.0,,,,,,,,,
9,"Lindner, Bruce",11,3,4,15,,,,1.0,,,,,1.0,2.0,,,,,,,,,
27,"Liptak, Matthew",12,2,7,19,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
18,"Maynard, Rodney",15,10,10,25,,,,1.0,,,,,1.0,1.0,,,,,,,,,
10,"McDermott, Chris",17,8,19,36,1,,,2.0,,,,,,4.0,2.0,,,,,,,,
11,"McGuinness, Tony",10,,3,13,,2.0,,2.0,,,,,3.0,1.0,,,,,,,,,
23,"McIntyre, Peter",5,2,3,8,,1.0,1.0,,,,,,1.0,3.0,,,,,,,,,
25,"Mickan, Mark",6,3,6,12,,,8.0,,,,,,2.0,1.0,,,,,,,,,
22,"Murphy, Michael",11,6,3,14,2,2.0,,,,,,,,1.0,,,,,,,,,
7,"Smart, Nigel",7,3,6,13,,,,,,,,,3.0,2.0,,,,,,,,,
49,"Tasker, Sean",7,1,5,12,,,,1.0,,,,,1.0,1.0,,,,,,,,,
12,"Tregenza, Simon",17,3,6,23,,,,2.0,,,,,1.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,213,66,110,323,7,13.0,10.0,19.0,,,,,23.0,31.0,5.0,,,,,,,,
Opposition,Opposition,200,56,82,282,6,12.0,22.0,32.0,,,,,31.0,23.0,1.0,,,,,,,,
