Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Bartel, Jimmy",15,9,10,25,,,,6.0,1.0,3.0,1.0,6.0,1.0,1.0,1.0,10.0,15.0,1.0,3.0,2.0,,1.0,96.0
46,"Blicavs, Mark",4,3,4,8,,,4.0,,1.0,1.0,,,,,,,9.0,,1.0,2.0,1.0,1.0,76.0
31,"Burbury, George",4,3,7,11,,2.0,,3.0,,3.0,,3.0,,,,3.0,8.0,,,2.0,,1.0,87.0
22,"Duncan, Mitch",14,8,8,22,,,,3.0,5.0,6.0,2.0,2.0,1.0,,,11.0,10.0,1.0,,1.0,1.0,,81.0
44,"Enright, Corey",10,2,6,16,2,,,2.0,1.0,1.0,3.0,1.0,1.0,,,7.0,9.0,,,3.0,,,91.0
29,"Guthrie, Cameron",10,2,4,14,1,,,7.0,1.0,2.0,2.0,1.0,1.0,,,8.0,7.0,,1.0,,5.0,,87.0
26,"Hawkins, Tom",10,10,6,16,5,3.0,,2.0,,2.0,,1.0,,,3.0,11.0,5.0,7.0,8.0,,,1.0,89.0
33,"Horlin-Smith, George",8,2,7,15,,1.0,,2.0,1.0,1.0,3.0,2.0,4.0,,,12.0,4.0,,,1.0,,1.0,68.0
19,"Hunt, Taylor",9,2,6,15,,,,6.0,,3.0,,3.0,2.0,2.0,,6.0,10.0,,,2.0,,,89.0
20,"Johnson, Steve",20,10,14,34,3,1.0,,2.0,2.0,6.0,6.0,5.0,,2.0,2.0,11.0,24.0,1.0,2.0,2.0,1.0,,91.0
9,"Kelly, James",11,3,4,15,,,,2.0,4.0,2.0,,2.0,,1.0,,6.0,9.0,,,1.0,,,87.0
13,"Lonergan, Tom",,1,4,4,,,,1.0,,,,1.0,,1.0,,2.0,2.0,,,2.0,,,91.0
4 ↓,"Mackie, Andrew",6,2,6,12,,1.0,,1.0,3.0,,2.0,,1.0,,,5.0,8.0,,,3.0,,,70.0
17,"McIntosh, Hamish",10,6,7,17,1,2.0,14.0,3.0,,5.0,4.0,4.0,1.0,2.0,,11.0,6.0,3.0,2.0,2.0,,2.0,87.0
21,"Murdoch, Jordan",10,4,3,13,2,1.0,,3.0,1.0,2.0,1.0,4.0,1.0,2.0,,6.0,9.0,,2.0,,,,84.0
25,"Rivers, Jared",6,7,8,14,,,,2.0,1.0,3.0,1.0,1.0,,,,6.0,9.0,1.0,,11.0,,,85.0
14,"Selwood, Joel",13,1,7,20,,,,2.0,1.0,4.0,8.0,6.0,3.0,3.0,,14.0,9.0,,,4.0,,2.0,87.0
38 ↑,"Sheringham, Jackson",2,,,2,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,24.0
16,"Simpson, Dawson",3,,3,6,,,19.0,6.0,,1.0,1.0,2.0,,2.0,,4.0,2.0,,,2.0,,1.0,69.0
27,"Stokes, Mathew",12,3,12,24,,,,2.0,2.0,3.0,2.0,1.0,1.0,,,5.0,18.0,,1.0,,1.0,2.0,89.0
7,"Taylor, Harry",11,8,5,16,,,,1.0,3.0,1.0,,3.0,1.0,1.0,,5.0,11.0,3.0,,3.0,,1.0,99.0
5,"Varcoe, Travis",4,1,6,10,1,,,5.0,,2.0,,,1.0,,,,11.0,,,,1.0,,74.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,87,137,329,15,16.0,37.0,61.0,28.0,52.0,37.0,48.0,19.0,17.0,6.0,144.0,196.0,17.0,20.0,43.0,10.0,13.0,
Opposition,Opposition,195,79,161,356,12,15.0,30.0,59.0,32.0,49.0,36.0,48.0,17.0,19.0,,134.0,214.0,13.0,13.0,66.0,10.0,9.0,
