Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",4,,1,5,1,,,2.0,,4.0,1.0,,1.0,,,2.0,3.0,,,1.0,,,47.0
12,"Akermanis, Jason",18,2,6,24,2,1.0,,4.0,2.0,7.0,9.0,4.0,4.0,1.0,3.0,13.0,12.0,,1.0,3.0,1.0,,100.0
36,"Bradshaw, Daniel",13,10,1,14,5,3.0,,4.0,,2.0,,2.0,2.0,1.0,,6.0,8.0,3.0,7.0,1.0,,,100.0
30,"Copeland, Robert",7,1,5,12,,,,4.0,2.0,2.0,4.0,5.0,3.0,5.0,,8.0,3.0,1.0,,2.0,,,89.0
18,"Corrie, Anthony",11,4,2,13,1,2.0,,4.0,,5.0,,2.0,,,,3.0,9.0,,1.0,1.0,4.0,1.0,100.0
2,"Johnson, Chris",10,4,3,13,,,,1.0,5.0,,,4.0,,3.0,,5.0,6.0,,,2.0,1.0,1.0,100.0
27,"Keating, Clark",1,1,3,4,,1.0,9.0,1.0,,,,,,,,2.0,1.0,,,1.0,,,51.0
44,"Lappin, Nigel",7,2,5,12,1,,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,,7.0,6.0,,,1.0,,,72.0
23,"Leppitsch, Justin",13,8,3,16,,,1.0,1.0,5.0,1.0,,3.0,,1.0,,4.0,11.0,,,9.0,,,100.0
4,"Logan, Tom",,,4,4,,,,2.0,,,,1.0,,,,1.0,3.0,,,1.0,,1.0,38.0
26,"Macdonald, Joel",9,5,7,16,,,,4.0,,1.0,1.0,1.0,,1.0,,5.0,11.0,,,4.0,2.0,,100.0
9,"McGrath, Ashley",6,4,3,9,,,,3.0,3.0,2.0,,2.0,,2.0,,3.0,6.0,,,2.0,2.0,,86.0
25,"McLaren, Dylan",1,1,1,2,,,6.0,,,,,1.0,,1.0,,1.0,1.0,,,1.0,,,37.0
21,"Merrett, Daniel",2,,2,4,,,6.0,2.0,,1.0,1.0,2.0,,2.0,,,4.0,,,2.0,,,39.0
15,"Michael, Mal",7,2,1,8,,,,1.0,3.0,,,1.0,1.0,1.0,,5.0,2.0,,,11.0,,,100.0
8,"Notting, Tim",4,5,6,10,,,1.0,3.0,,1.0,1.0,1.0,,1.0,,3.0,7.0,,,1.0,,,88.0
13,"Pike, Martin",9,4,3,12,,1.0,,5.0,,5.0,1.0,4.0,1.0,1.0,,5.0,7.0,,,1.0,,,100.0
6,"Power, Luke",8,2,5,13,1,,,2.0,,3.0,1.0,3.0,1.0,2.0,,5.0,8.0,,,1.0,,,94.0
22,"Scott, Chris",13,6,3,16,,,,2.0,3.0,1.0,2.0,2.0,3.0,2.0,,7.0,10.0,,,3.0,,,100.0
28,"Selwood, Troy",3,3,3,6,,,,8.0,2.0,,1.0,1.0,1.0,1.0,,2.0,4.0,,,1.0,,,68.0
3,"Voss, Michael",9,2,2,11,,1.0,,5.0,,2.0,,2.0,1.0,2.0,,4.0,7.0,,2.0,,1.0,1.0,94.0
33,"White, Darryl",7,5,7,14,,,,3.0,,3.0,,1.0,2.0,,,7.0,7.0,,,1.0,,1.0,98.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,6.0,,,,,,,,,,,,,,,,,
Totals,Totals,162,71,76,238,11,15.0,24.0,62.0,26.0,42.0,25.0,45.0,21.0,28.0,3.0,98.0,136.0,4.0,11.0,50.0,11.0,5.0,
Opposition,Opposition,169,66,120,289,13,9.0,33.0,43.0,31.0,46.0,35.0,45.0,28.0,21.0,3.0,121.0,164.0,7.0,8.0,26.0,8.0,7.0,
