Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game],Collingwood Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Buckley, Nathan",23,6,2,25,2,,,,,,,,2.0,,,,,,,,,,
21,"Christian, Michael",2,,4,6,,,,1.0,,,,,,1.0,,,,,,,,,
28,"Crosisca, Gavin",8,6,4,12,,,,1.0,,,,,1.0,,,,,,,,,,
2,"Francis, Tony",9,1,3,12,,,,1.0,,,,,2.0,3.0,,,,,,,,,
7,"Fraser, Mark",5,5,15,20,,,,1.0,,,,,,,,,,,,,,,
15,"Hassall, Jon",14,4,9,23,,1.0,,3.0,,,,,1.0,1.0,,,,,,,,,
11,"Houlihan, Damian",3,,2,5,,2.0,,1.0,,,,,,1.0,,,,,,,,,
8,"James, Brett",2,1,3,5,1,,,2.0,,,,,,1.0,,,,,,,,,
23,"Kelly, Craig",8,12,13,21,,1.0,,2.0,,,,,,,,,,,,,,,
44,"Kerrison, Shane",10,4,6,16,,,1.0,4.0,,,,,,4.0,,,,,,,,,
34,"McGuane, Mick",16,7,8,24,1,1.0,,7.0,,,,,1.0,1.0,,,,,,,,,
1,"Monkhorst, Damian",12,9,12,24,,,8.0,,,,,,2.0,1.0,,,,,,,,,
4,"Pert, Gary",8,5,5,13,,,,1.0,,,,,3.0,1.0,,,,,,,,,
13,"Richardson, Alan",5,3,2,7,,,,,,,,,1.0,1.0,,,,,,,,,
36,"Rocca, Saverio",3,3,5,8,,1.0,,2.0,,,,,,3.0,,,,,,,,,
29,"Russell, Scott",10,3,12,22,,2.0,,1.0,,,,,1.0,,,,,,,,,,
30,"Sharkey, Paul",4,,1,5,,,,,,,,,,,,,,,,,,,
37,"Tranquilli, Andrew",5,2,1,6,1,,,1.0,,,,,,,,,,,,,,,
14,"Watson, Shane",11,5,3,14,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,,
10,"Williams, Paul",8,3,3,11,2,,,2.0,,,,,1.0,,,,,,,,,,
19,"Wright, Graham",8,2,14,22,,,,2.0,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,174,81,127,301,7,12.0,9.0,33.0,,,,,16.0,19.0,,,,,,,,,
Opposition,Opposition,200,81,113,313,14,13.0,13.0,30.0,,,,,19.0,16.0,6.0,,,,,,,,
