St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
29,"Baker, Steven",6,4,5,11,,,,2.0,1.0,,3.0,1.0,,1.0,,4.0,7.0,,,1.0,1.0,,
21,"Beetham, Caydn",9,3,2,11,,,,2.0,,2.0,1.0,2.0,,2.0,,4.0,7.0,1.0,1.0,1.0,,,
22,"Begley, James",7,5,7,14,,,,3.0,3.0,1.0,1.0,1.0,,1.0,,2.0,12.0,,,1.0,,,
11,"Callaghan, Craig",9,3,4,13,,1.0,,,1.0,2.0,1.0,1.0,,3.0,,3.0,9.0,,,2.0,,,
18,"Cripps, Jason",13,3,9,22,,,,2.0,3.0,6.0,7.0,1.0,1.0,1.0,,7.0,15.0,,,,,,
31,"Elliott, Tim",2,2,1,3,,,2.0,,,1.0,1.0,1.0,,,,1.0,2.0,,1.0,,,,
10,"Everitt, Peter",7,4,5,12,2,,31.0,3.0,2.0,1.0,1.0,1.0,,1.0,,6.0,6.0,1.0,2.0,,,,
9,"Gehrig, Fraser",7,3,2,9,,,,2.0,3.0,1.0,1.0,1.0,,1.0,,1.0,8.0,,,2.0,,,
25,"Hall, Barry",14,9,2,16,8,2.0,,1.0,,2.0,,,1.0,,3.0,7.0,9.0,3.0,7.0,1.0,,,
2,"Hamill, Aaron",7,4,5,12,1,,,5.0,,3.0,,,4.0,2.0,,6.0,6.0,1.0,1.0,2.0,,,
8,"Hudghton, Max",6,3,5,11,,,,1.0,,3.0,,,1.0,,,1.0,9.0,,,2.0,,,
5,"Jones, Austinn",14,6,5,19,,,,1.0,3.0,3.0,,2.0,1.0,1.0,,6.0,13.0,,,4.0,1.0,,
36,"Knowles, Brett",9,3,8,17,,,,1.0,2.0,3.0,1.0,2.0,,,,5.0,12.0,,,2.0,,,
24,"Koschitzke, Justin",8,7,8,16,,,4.0,2.0,2.0,1.0,,4.0,1.0,,,4.0,12.0,2.0,,2.0,,,
15,"Lawrence, Steven",4,1,5,9,,,,2.0,,1.0,1.0,2.0,1.0,2.0,,1.0,8.0,,,,,,
1,"Peckett, Justin",6,3,4,10,,,,1.0,,4.0,2.0,,,2.0,,2.0,8.0,,,,1.0,,
17,"Plapp, Justin",7,3,1,8,1,,,,1.0,,,1.0,2.0,,,3.0,6.0,,,1.0,1.0,,
12,"Riewoldt, Nick",9,8,4,13,,,,,1.0,3.0,,1.0,,,,2.0,11.0,1.0,,,2.0,,
4,"Thompson, Andrew",10,5,11,21,,,1.0,2.0,,6.0,5.0,1.0,,1.0,,4.0,20.0,,,4.0,1.0,,
13,"Voss, Brett",4,4,3,7,,1.0,,,1.0,2.0,,1.0,1.0,,,2.0,4.0,1.0,1.0,1.0,,,
30,"Wulf, Daniel",15,9,5,20,,,,1.0,4.0,2.0,1.0,3.0,1.0,1.0,,7.0,13.0,3.0,,1.0,,,
20,"Young, Matthew",8,3,6,14,,,,3.0,3.0,3.0,1.0,1.0,1.0,1.0,,1.0,11.0,,,2.0,1.0,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,181,95,107,288,12,6.0,38.0,34.0,30.0,50.0,27.0,27.0,15.0,20.0,3.0,79.0,208.0,13.0,13.0,29.0,8.0,,
Opposition,Opposition,210,110,110,320,16,16.0,14.0,36.0,35.0,53.0,31.0,20.0,20.0,15.0,3.0,108.0,212.0,10.0,20.0,36.0,34.0,,
