North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
18,"Atley, Shaun",11,4,9,20,,,,3.0,5.0,2.0,6.0,2.0,2.0,,,6.0,14.0,,,2.0,1.0,,86.0
3,"Bastinac, Ryan",12,2,6,18,1,,,2.0,1.0,4.0,7.0,2.0,,2.0,,9.0,9.0,,1.0,,1.0,,89.0
35,"Black, Aaron",6,3,4,10,,1.0,2.0,2.0,,1.0,,2.0,,2.0,,3.0,7.0,,1.0,2.0,,,89.0
50,"Brown, Ben",8,6,5,13,2,,1.0,3.0,,3.0,,2.0,2.0,,,9.0,4.0,2.0,1.0,2.0,,,93.0
38,"Daw, Majak",6,2,2,8,2,,25.0,8.0,2.0,2.0,3.0,1.0,2.0,,,7.0,2.0,2.0,1.0,2.0,2.0,,76.0
14,"Dumont, Trent",5,3,10,15,,,,5.0,2.0,3.0,5.0,1.0,,1.0,,11.0,5.0,,,1.0,,,87.0
27,"Garner, Taylor",5,3,8,13,,,,4.0,,2.0,,4.0,,1.0,,5.0,8.0,1.0,1.0,,,,86.0
43,"Gibson, Sam",15,6,6,21,,,,4.0,4.0,2.0,1.0,4.0,,4.0,,3.0,18.0,,,1.0,,,89.0
6,"Hansen, Lachlan",9,11,10,19,,,,4.0,1.0,,,,,,,8.0,11.0,4.0,,6.0,,,89.0
29 ↑,"Harvey, Brent",3,1,7,10,,,,1.0,,,,1.0,1.0,,,4.0,6.0,,,,,,39.0
5,"Jacobs, Ben",7,6,6,13,,,,2.0,,1.0,2.0,3.0,,2.0,,3.0,11.0,,1.0,2.0,,1.0,70.0
34,"Macmillan, Jamie",18,4,9,27,,,,1.0,8.0,2.0,,,,,,6.0,19.0,,,3.0,,1.0,86.0
21,"McDonald, Luke",9,1,1,10,,,,3.0,3.0,1.0,,3.0,,1.0,,2.0,8.0,,,6.0,3.0,1.0,86.0
2,"McKenzie, Brad",10,3,8,18,1,1.0,,2.0,3.0,,6.0,2.0,3.0,,,9.0,8.0,,1.0,2.0,,,82.0
41,"Mullett, Aaron",9,3,5,14,,,,1.0,5.0,2.0,1.0,2.0,,1.0,,1.0,10.0,,,,1.0,,89.0
28,"Nahas, Robin",10,9,9,19,,,,5.0,,4.0,1.0,5.0,2.0,1.0,,7.0,11.0,,1.0,,,2.0,95.0
20,"Petrie, Drew",8,6,,8,1,1.0,3.0,1.0,,5.0,,,,,,3.0,6.0,2.0,,2.0,,,96.0
25,"Tarrant, Robbie",10,9,4,14,,,,2.0,1.0,,,2.0,,2.0,,1.0,13.0,,,7.0,,,94.0
36,"Tippett, Joel",5,4,6,11,,,,4.0,4.0,,,1.0,1.0,,,6.0,6.0,,,4.0,2.0,,85.0
40,"Turner, Kayne",6,4,6,12,3,,,5.0,,,,,1.0,,,6.0,6.0,1.0,1.0,3.0,,,78.0
32 ↓,"Wood, Mason",5,1,4,9,,1.0,,1.0,,3.0,,4.0,,1.0,,4.0,5.0,,,,,,51.0
7,"Ziebell, Jack",13,2,1,14,,,6.0,8.0,,4.0,4.0,4.0,4.0,3.0,,10.0,6.0,,,,1.0,,66.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,190,93,126,316,10,7.0,37.0,71.0,39.0,41.0,36.0,45.0,18.0,21.0,,123.0,193.0,12.0,9.0,45.0,11.0,5.0,
Opposition,Opposition,214,99,160,374,16,12.0,43.0,55.0,29.0,57.0,43.0,47.0,21.0,18.0,6.0,153.0,225.0,10.0,15.0,45.0,8.0,12.0,
