Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
26,"Brown, Gavin",26y 252d,135 (75-3-57 56.67%),111 (0.82),←,
5,"Buckley, Nathan",21y 313d,30 (10-0-20 33.33%),26 (0.87),10 (6-0-4 60.00%),5 (0.50)
24,"Butcher, Kent",20y 211d,13 (7-0-6 53.85%),1 (0.08),←,
28,"Crosisca, Gavin",25y 262d,128 (79-3-46 62.89%),47 (0.37),←,
15,"Hassall, Jon",20y 294d,10 (6-0-4 60.00%),1 (0.10),←,
11,"Houlihan, Damian",18y 309d,5 (3-0-2 60.00%),5 (1.00),←,
8,"James, Brett",21y 171d,7 (4-0-3 57.14%),8 (1.14),←,
23,"Kelly, Craig",27y 353d,84 (52-2-30 63.10%),42 (0.50),←,
44,"Kerrison, Shane",29y 68d,123 (74-2-47 60.98%),14 (0.11),←,
12,"McCartney, Jason",20y 82d,29 (16-0-13 55.17%),13 (0.45),←,
34,"McGuane, Mick",26y 157d,121 (75-2-44 62.81%),99 (0.82),←,
1,"Monkhorst, Damian",24y 287d,106 (67-2-37 64.15%),20 (0.19),←,
18,"Plain, Bradley",24y 252d,54 (36-0-18 66.67%),95 (1.76),8 (4-0-4 50.00%),6 (0.75)
13,"Richardson, Alan",29y 18d,82 (49-2-31 60.98%),10 (0.12),←,
36,"Rocca, Saverio",20y 196d,40 (25-0-15 62.50%),132 (3.30),←,
32,"Rowe, Brad",24y 193d,52 (26-0-26 50.00%),64 (1.23),38 (23-0-15 60.53%),55 (1.45)
41,"Ryan, Stephen",23y 333d,50 (16-0-34 32.00%),43 (0.86),7 (4-0-3 57.14%),4 (0.57)
22,"Shaw, Tony",33y 316d,301 (171-3-127 57.31%),155 (0.51),←,
14,"Watson, Shane",20y 107d,40 (23-0-17 57.50%),37 (0.93),←,
10,"Williams, Paul",21y 62d,62 (37-0-25 59.68%),66 (1.06),←,
19,"Wright, Graham",25y 363d,122 (81-2-39 67.21%),90 (0.74),←,
Totals,Totals,24y 80d,1594 (932-21-641 58.47%),1079 (0.68),,
C,"Matthews, Leigh",42y 95d,189 (111-3-75 59.52%),,←,
