St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Armitage, David",11,3,6,17,,1.0,,4.0,1.0,3.0,5.0,5.0,2.0,2.0,,8.0,10.0,,,3.0,,,77.0
26,"Dal Santo, Nick",8,2,12,20,1,,,5.0,2.0,3.0,2.0,4.0,,,,10.0,8.0,,,,,,86.0
24,"Dempster, Sean",14,9,5,19,,1.0,,2.0,1.0,4.0,,1.0,1.0,1.0,,6.0,14.0,2.0,,2.0,2.0,,91.0
38 ↑,"Dunell, Sam",3,3,1,4,1,,,1.0,,1.0,,2.0,,,,2.0,3.0,1.0,1.0,1.0,,,33.0
25,"Fisher, Sam",9,10,7,16,,,,2.0,4.0,1.0,,,,,,6.0,10.0,2.0,,7.0,,,86.0
14,"Geary, Jarryn",4,3,8,12,,,,2.0,1.0,1.0,1.0,1.0,,1.0,,6.0,8.0,,,,,,91.0
19,"Gilbert, Sam",9,3,8,17,1,,,8.0,2.0,,1.0,1.0,1.0,,,11.0,6.0,1.0,1.0,2.0,1.0,,86.0
18,"Goddard, Brendon",9,4,12,21,,,,3.0,1.0,6.0,1.0,5.0,1.0,1.0,,6.0,15.0,,,1.0,,1.0,84.0
1,"Gram, Jason",10,2,6,16,,1.0,,,3.0,3.0,1.0,1.0,,,,4.0,11.0,,,2.0,,,88.0
33,"Gwilt, James",16,2,4,20,,,,1.0,6.0,2.0,,4.0,,1.0,,1.0,16.0,,,8.0,,,90.0
7,"Hayes, Lenny",10,2,8,18,,,1.0,7.0,2.0,2.0,4.0,2.0,1.0,2.0,,9.0,8.0,,,4.0,,1.0,84.0
4,"Jones, Clinton",6,,10,16,,,,5.0,,3.0,3.0,2.0,3.0,,,11.0,5.0,,,1.0,,,93.0
23,"Koschitzke, Justin",5,5,1,6,1,1.0,6.0,4.0,,3.0,,2.0,,2.0,,1.0,5.0,,2.0,4.0,,1.0,82.0
5,"McEvoy, Ben",3,3,7,10,,,28.0,6.0,,1.0,2.0,,,,,5.0,4.0,,,1.0,,,92.0
44,"Milne, Stephen",8,3,2,10,5,,,5.0,,3.0,,1.0,2.0,1.0,1.0,6.0,5.0,,1.0,1.0,,,86.0
11,"Montagna, Leigh",16,2,7,23,,,,4.0,1.0,9.0,9.0,3.0,1.0,,,13.0,11.0,,,1.0,1.0,1.0,87.0
12,"Riewoldt, Nick",11,4,1,12,,3.0,,4.0,,4.0,2.0,2.0,2.0,1.0,,6.0,6.0,,1.0,4.0,,,88.0
21,"Saad, Ahmed",3,,1,4,1,1.0,,2.0,,,,,,,,2.0,2.0,,,,,,86.0
13,"Schneider, Adam",10,2,6,16,,4.0,,2.0,,4.0,1.0,1.0,1.0,,,7.0,9.0,,2.0,2.0,5.0,,85.0
31,"Simpkin, Tom",7,3,1,8,,,1.0,1.0,3.0,1.0,,2.0,,,,3.0,5.0,1.0,,6.0,,,84.0
2 ↓,"Siposs, Arryn",4,4,,4,,,,1.0,1.0,,1.0,1.0,,1.0,,,4.0,,,1.0,,,44.0
3,"Steven, Jack",15,2,4,19,,,,4.0,1.0,6.0,4.0,2.0,,,,6.0,12.0,,,,,,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,191,71,117,308,10,16.0,36.0,73.0,29.0,60.0,37.0,42.0,15.0,13.0,1.0,129.0,177.0,7.0,8.0,51.0,9.0,4.0,
Opposition,Opposition,193,79,166,359,15,15.0,61.0,51.0,47.0,52.0,42.0,39.0,13.0,15.0,5.0,149.0,197.0,18.0,15.0,47.0,13.0,10.0,
