Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",21y 152d,27 (20-0-7 74.07%),9 (0.33),←,
21,"Bradley, Craig",32y 278d,238 (152-2-84 64.29%),178 (0.75),←,
16,"Camporeale, Scott",20y 351d,40 (33-0-7 82.50%),23 (0.57),←,
39,"Christou, Ang",24y 193d,90 (66-1-23 73.89%),16 (0.18),←,
6,"Clape, Matt",27y 60d,65 (51-0-14 78.46%),53 (0.82),36 (30-0-6 83.33%),39 (1.08)
34,"De Iulio, Ron",24y 103d,54 (37-0-17 68.52%),49 (0.91),←,
12,"Gleeson, Adrian",29y 88d,175 (109-2-64 62.86%),172 (0.98),←,
36,"Hamill, Aaron",18y 342d,3 (2-0-1 66.67%),,←,
13,"Hanna, Mil",30y 113d,176 (104-2-70 59.66%),80 (0.45),←,
17,"Heaver, Brent",25y 42d,71 (51-1-19 72.54%),112 (1.58),59 (42-1-16 72.03%),100 (1.69)
9,"Hickmott, Adrian",24y 119d,66 (43-0-23 65.15%),32 (0.48),16 (11-0-5 68.75%),8 (0.50)
4,"Kernahan, Stephen",32y 330d,228 (146-2-80 64.47%),691 (3.03),←,
43,"Koutoufides, Anthony",23y 191d,78 (54-1-23 69.87%),48 (0.62),←,
22,"Manton, Glenn",23y 56d,50 (35-0-15 70.00%),13 (0.26),29 (24-0-5 82.76%),9 (0.31)
18,"Murphy, Justin",20y 94d,21 (16-0-5 76.19%),13 (0.62),9 (7-0-2 77.78%),4 (0.44)
7,"Ratten, Brett",25y 16d,114 (74-0-40 64.91%),28 (0.25),←,
14,"Sexton, Michael",25y 144d,124 (82-1-41 66.53%),11 (0.09),←,
1,"Silvagni, Stephen",29y 57d,205 (137-1-67 67.07%),126 (0.61),←,
28,"Turner, Peter",22y 186d,4 (2-0-2 50.00%),1 (0.25),1 (1-0-0 100.00%),
32,"Whitehead, Adrian",20y 337d,47 (39-0-8 82.98%),10 (0.21),←,
2,"Williams, Greg",32y 301d,235 (143-1-91 61.06%),206 (0.88),94 (67-1-26 71.81%),78 (0.83)
Totals,Totals,25y 169d,2111 (1396-14-701 66.13%),1871 (0.89),,
C,"Parkin, David",53y 319d,416 (253-2-161 61.06%),,253 (166-2-85 66.01%),
