St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
11,"Anderson, Dean",27y 312d,128 (73-1-54 57.42%),96 (0.75),45 (15-1-29 34.44%),22 (0.49)
14,"Bardsley, Kristian",22y 269d,27 (9-1-17 35.19%),17 (0.63),22 (7-1-14 34.09%),13 (0.59)
26,"Brown, Tony",18y 12d,6 (2-0-4 33.33%),2 (0.33),←,
3,"Burke, Nathan",25y 123d,171 (72-2-97 42.69%),55 (0.32),←,
42,"Coghlan, Glen",20y 315d,8 (1-0-7 12.50%),3 (0.38),←,
1,"Devonport, Craig",25y 133d,91 (42-0-49 46.15%),78 (0.86),←,
10,"Everitt, Peter",21y 37d,42 (15-1-26 36.90%),40 (0.95),←,
2,"Frawley, Danny",31y 274d,234 (81-2-151 35.04%),13 (0.06),←,
35,"Harvey, Robert",23y 292d,123 (59-2-62 48.78%),69 (0.56),←,
18,"Jackson, Matthew",20y 298d,1 (0-0-1 0.00%),2 (2.00),←,
29,"Jones, Austinn",18y 254d,11 (2-0-9 18.18%),8 (0.73),←,
17,"Keogh, Rod",24y 76d,44 (19-0-25 43.18%),14 (0.32),22 (7-0-15 31.82%),6 (0.27)
22,"Lappin, Matthew",19y 112d,12 (2-1-9 20.83%),1 (0.08),←,
23,"Loewe, Stewart",27y 17d,180 (75-1-104 41.94%),288 (1.60),←,
31,"Shanahan, Jamie",27y 185d,68 (31-1-36 46.32%),,←,
13,"Sierakowski, David",20y 162d,11 (1-1-9 13.64%),2 (0.18),←,
4,"Smith, Joel",18y 37d,9 (2-0-7 22.22%),1 (0.11),←,
19,"Sziller, Steven",22y 176d,11 (2-0-9 18.18%),3 (0.27),←,
9,"Vidovic, Lazar",30y 69d,52 (27-1-24 52.88%),8 (0.15),←,
15,"Wakelin, Darryl",20y 302d,10 (2-0-8 20.00%),,←,
7,"Winmar, Nicky",29y 257d,164 (70-1-93 42.99%),222 (1.35),←,
Totals,Totals,23y 229d,1403 (587-15-801 41.84%),922 (0.66),,
C,"Alves, Stan",49y 18d,33 (9-1-23 28.79%),,←,
