North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
15,"Ahern, Paul",12,3,11,23,,1.0,,1.0,2.0,7.0,2.0,1.0,,,,5.0,18.0,,1.0,1.0,,1.0,71.0
3,"Anderson, Jed",6,3,15,21,,1.0,,5.0,,3.0,1.0,3.0,,,,7.0,13.0,,,1.0,,,71.0
18,"Atley, Shaun",8,2,12,20,,,,3.0,,3.0,,2.0,1.0,,,3.0,17.0,,,,1.0,1.0,82.0
50,"Brown, Ben",9,5,4,13,3,2.0,,,,2.0,,6.0,,2.0,,6.0,7.0,1.0,3.0,,,,100.0
13,"Clarke, Ryan",14,3,14,28,,,,1.0,5.0,4.0,,6.0,,1.0,,4.0,25.0,,,2.0,,1.0,90.0
10,"Cunnington, Ben",10,4,19,29,,,,3.0,1.0,2.0,7.0,3.0,,2.0,,15.0,14.0,,,1.0,,,77.0
1,"Daw, Majak",8,6,5,13,1,,5.0,2.0,3.0,2.0,,1.0,3.0,,,6.0,7.0,2.0,,5.0,,,88.0
14,"Dumont, Trent",17,7,21,38,1,1.0,,5.0,2.0,7.0,1.0,2.0,1.0,1.0,,13.0,26.0,,2.0,2.0,,2.0,85.0
22,"Goldstein, Todd",11,7,9,20,2,,27.0,3.0,,4.0,5.0,4.0,4.0,3.0,2.0,9.0,12.0,1.0,1.0,,,1.0,92.0
4,"Higgins, Shaun",16,5,13,29,1,3.0,,1.0,,7.0,4.0,1.0,1.0,,,9.0,22.0,,1.0,1.0,,3.0,85.0
8,"Hrovat, Nathan",16,7,4,20,1,,,7.0,1.0,5.0,,1.0,,,,3.0,16.0,,2.0,2.0,,,74.0
34,"Macmillan, Jamie",9,7,15,24,,,,1.0,5.0,2.0,,3.0,1.0,1.0,,5.0,19.0,,,,3.0,,81.0
11,"McDonald, Luke",8,2,6,14,,1.0,,2.0,2.0,1.0,,1.0,,,,,12.0,,1.0,3.0,,,81.0
12,"Simpkin, Jy",3,3,9,12,1,,,4.0,,,2.0,2.0,,1.0,,7.0,5.0,1.0,2.0,,,2.0,92.0
25,"Tarrant, Robbie",8,6,9,17,,,,1.0,,1.0,,2.0,,,,2.0,15.0,,,5.0,,,88.0
16,"Thompson, Scott",5,4,5,10,,,,,1.0,2.0,,2.0,,1.0,,3.0,7.0,,,2.0,,,88.0
28,"Turner, Kayne",7,3,6,13,,,,3.0,,,1.0,1.0,3.0,,,6.0,9.0,,,1.0,,,76.0
30,"Waite, Jarrad",14,8,2,16,3,3.0,,,1.0,1.0,1.0,4.0,,2.0,,4.0,13.0,1.0,6.0,,1.0,2.0,85.0
2,"Williams, Marley",12,4,6,18,,,,2.0,2.0,2.0,,1.0,1.0,,,5.0,15.0,,,3.0,1.0,,83.0
32,"Wood, Mason",3,3,,3,1,,,,,,,,,,,,3.0,,2.0,,,,34.0
19,"Wright, Sam",16,8,13,29,,,,2.0,4.0,3.0,,4.0,1.0,,,10.0,17.0,,,,1.0,,83.0
7,"Ziebell, Jack",12,6,3,15,3,1.0,,2.0,,1.0,,,2.0,,,9.0,8.0,,2.0,4.0,,,94.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,224,106,201,425,17,15.0,32.0,48.0,29.0,59.0,24.0,50.0,18.0,14.0,2.0,131.0,300.0,6.0,23.0,33.0,7.0,13.0,
Opposition,Opposition,210,112,173,383,14,10.0,23.0,50.0,35.0,48.0,33.0,48.0,14.0,18.0,4.0,125.0,269.0,7.0,14.0,46.0,11.0,13.0,
