0,1,2,3,4,5,6
←,"Round: 6 Venue: Barossa Oval Date: Sat, 12-Apr-2025 12:05 PM (12:35 PM) Attendance: 9317","Round: 6 Venue: Barossa Oval Date: Sat, 12-Apr-2025 12:05 PM (12:35 PM) Attendance: 9317","Round: 6 Venue: Barossa Oval Date: Sat, 12-Apr-2025 12:05 PM (12:35 PM) Attendance: 9317","Round: 6 Venue: Barossa Oval Date: Sat, 12-Apr-2025 12:05 PM (12:35 PM) Attendance: 9317","Round: 6 Venue: Barossa Oval Date: Sat, 12-Apr-2025 12:05 PM (12:35 PM) Attendance: 9317",→
←,North Melbourne,3.7.25,7.9.51,11.9.75,13.11.89,→
←,Gold Coast,6.1.37,9.5.59,14.10.94,21.15.141,→
←,Qrt margin,GC by 12,GC by 8,GC by 19,GC by 52,→
←,Qrt scores,GC 37-25,NM 26-22,GC 35-24,GC 47-14,→
←,Field umpires,"Jeff Dalgleish (264), Alex Whetton (124), Jordan Fry (15), James Strybos (16)","Jeff Dalgleish (264), Alex Whetton (124), Jordan Fry (15), James Strybos (16)","Jeff Dalgleish (264), Alex Whetton (124), Jordan Fry (15), James Strybos (16)","Jeff Dalgleish (264), Alex Whetton (124), Jordan Fry (15), James Strybos (16)",→
