Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
30,"Brand, Kaiden",24y 139d,38 (24-1-13 64.47%),,←,
22,"Breust, Luke",27y 287d,183 (135-1-47 74.04%),357 (1.95),←,
9,"Burgoyne, Shaun",35y 308d,356 (242-2-112 68.26%),283 (0.79),199 (145-2-52 73.37%),112 (0.56)
5,"Burton, Ryan",21y 206d,45 (25-1-19 56.67%),5 (0.11),←,
19,"Gunston, Jack",26y 313d,170 (117-1-52 69.12%),338 (1.99),156 (112-1-43 72.12%),318 (2.04)
15,"Hardwick, Blake",21y 201d,42 (26-1-15 63.10%),3 (0.07),←,
31,"Henderson, Ricky",29y 348d,128 (66-1-61 51.95%),67 (0.52),38 (20-1-17 53.95%),24 (0.63)
4,"Impey, Jarman",23y 47d,97 (55-0-42 56.70%),43 (0.44),22 (15-0-7 68.18%),9 (0.41)
7,"McEvoy, Ben",29y 45d,185 (110-3-72 60.27%),76 (0.41),94 (59-1-34 63.30%),49 (0.52)
42,"Miles, Teia",21y 296d,12 (8-0-4 66.67%),5 (0.42),←,
32,"Mirra, David",27y 158d,6 (3-0-3 50.00%),,←,
3,"Mitchell, Tom",25y 86d,109 (67-1-41 61.93%),60 (0.55),44 (25-1-18 57.95%),22 (0.50)
35,"Morrison, Harry",19y 286d,20 (13-0-7 65.00%),5 (0.25),←,
45,"Nash, Conor",20y 28d,3 (3-0-0 100.00%),1 (0.33),←,
10,"OMeara, Jaeger",24y 183d,70 (33-0-37 47.14%),44 (0.63),26 (15-0-11 57.69%),17 (0.65)
28,"Puopolo, Paul",30y 266d,166 (123-0-43 74.10%),170 (1.02),←,
2,"Roughead, Jarryd",31y 214d,273 (173-2-98 63.74%),558 (2.04),←,
25,"Schoenmakers, Ryan",27y 290d,120 (78-1-41 65.42%),49 (0.41),←,
26,"Shiels, Liam",27y 118d,184 (130-1-53 70.92%),64 (0.35),←,
16,"Smith, Isaac",29y 238d,179 (131-1-47 73.46%),149 (0.83),←,
24,"Stratton, Ben",29y 177d,168 (117-1-50 69.94%),1 (0.01),←,
38,"Worpel, James",19y 213d,9 (8-0-1 88.89%),4 (0.44),←,
Totals,Totals,26y 53d,2563 (1687-18-858 65.82%),2282 (0.89),,
C,"Clarkson, Alastair",50y 120d,327 (205-2-120 63.00%),,←,
