Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
47,"Ambrose, Patrick",22y 307d,10 (6-0-4 60.00%),6 (0.60),←,
12,"Baguley, Mark",27y 45d,42 (22-0-20 52.38%),2 (0.05),←,
22,"Carlisle, Jake",22y 277d,63 (32-0-31 50.79%),23 (0.37),←,
3,"Chapman, Paul",32y 242d,263 (173-2-88 66.16%),348 (1.32),12 (7-0-5 58.33%),12 (1.00)
32,"Colyer, Travis",22y 315d,38 (19-0-19 50.00%),25 (0.66),←,
6,"Daniher, Joe",20y 123d,20 (11-0-9 55.00%),21 (1.05),←,
15,"Dempsey, Courtenay",26y 311d,98 (46-2-50 47.96%),26 (0.27),←,
9,"Goddard, Brendon",29y 46d,240 (148-3-89 62.29%),133 (0.55),35 (22-0-13 62.86%),29 (0.83)
34,"Hardingham, Kyle",25y 307d,65 (29-1-35 45.38%),21 (0.32),←,
21,"Heppell, Dyson",22y 52d,77 (41-1-35 53.90%),18 (0.23),←,
39,"Hocking, Heath",26y 190d,111 (54-2-55 49.55%),38 (0.34),←,
26,"Hooker, Cale",25y 265d,103 (48-1-54 47.09%),7 (0.07),←,
40,"Howlett, Ben",25y 257d,89 (47-1-41 53.37%),45 (0.51),←,
18,"Hurley, Michael",24y 34d,92 (45-2-45 50.00%),100 (1.09),←,
17,"Melksham, Jake",22y 310d,93 (45-1-47 48.92%),48 (0.52),←,
20,"Merrett, Jackson",21y 128d,25 (16-0-9 64.00%),11 (0.44),←,
27,"Merrett, Zach",18y 275d,12 (7-0-5 58.33%),6 (0.50),←,
23,"Myers, David",25y 5d,76 (39-0-37 51.32%),23 (0.30),←,
30,"Ryder, Paddy",26y 113d,162 (75-3-84 47.22%),108 (0.67),←,
5,"Stanton, Brent",28y 65d,218 (94-3-121 43.81%),144 (0.66),←,
8,"Winderlich, Jason",29y 268d,120 (49-1-70 41.25%),77 (0.64),←,
11,"Zaharakis, David",24y 134d,102 (52-1-49 51.47%),83 (0.81),←,
Totals,Totals,25y 19d,2119 (1098-24-997 51.82%),1313 (0.62),,
C,"Thompson, Mark",50y 228d,275 (169-3-103 62.00%),,15 (8-0-7 53.33%),
