Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Baldwin, Kaine",9,5,4.0,13,,,,4.0,6.0,2.0,1.0,2.0,1.0,1.0,,5.0,8,,,1.0,,,87.0
6,"Caldwell, Jye",10,2,7.0,17,,1.0,,2.0,2.0,4.0,5.0,3.0,,1.0,,6.0,9,,,,,,73.0
42 ↓,"DAmbrosio, Massimo",6,2,3.0,9,,,,1.0,1.0,1.0,1.0,2.0,,1.0,,2.0,6,,,,,,54.0
33 ↑,"Davey, Alwyn",1,1,2.0,3,,1.0,,,,,1.0,,,,,2.0,1,,,,,,26.0
2,"Draper, Sam",6,2,3.0,9,,1.0,22.0,1.0,2.0,,3.0,5.0,,1.0,,8.0,2,1.0,1.0,2.0,,,85.0
22,"Durham, Sam",8,4,4.0,12,,,,2.0,1.0,1.0,1.0,4.0,,1.0,,1.0,11,,,2.0,1.0,,80.0
21,"Heppell, Dyson",12,11,9.0,21,,,,2.0,3.0,1.0,,,,,,3.0,17,,,1.0,,,91.0
19,"Hind, Nick",14,4,6.0,20,,,,3.0,7.0,1.0,1.0,6.0,,2.0,,3.0,17,,,,4.0,,90.0
8,"Hobbs, Ben",12,9,10.0,22,,,,1.0,1.0,4.0,1.0,3.0,1.0,1.0,,6.0,16,1.0,,1.0,,,74.0
4,"Langford, Kyle",8,3,1.0,9,2.0,2.0,,1.0,,3.0,,1.0,1.0,1.0,,3.0,5,,2.0,,1.0,1.0,86.0
37,"Martin, Nic",12,6,7.0,19,,,,3.0,5.0,,,4.0,,1.0,,5.0,13,,2.0,,3.0,1.0,89.0
43,"McDonald-Tipungwuti, Anthony",4,2,4.0,8,1.0,,,1.0,,2.0,,3.0,,2.0,,3.0,6,,1.0,,,,69.0
1,"McGrath, Andrew",11,6,7.0,18,,,,1.0,7.0,,,,,,,5.0,10,1.0,,3.0,,,90.0
47,"Menzie, Jye",2,1,4.0,6,1.0,,,4.0,,3.0,1.0,6.0,2.0,2.0,,6.0,1,,,,,1.0,70.0
7,"Merrett, Zach",12,3,11.0,23,,1.0,,3.0,3.0,2.0,7.0,4.0,3.0,,,12.0,14,,,2.0,,,82.0
16,"Perkins, Archie",11,7,,11,1.0,1.0,,4.0,1.0,,,1.0,,,,,10,,,,,,77.0
34,"Phillips, Andrew",5,1,6.0,11,,,18.0,2.0,1.0,,2.0,1.0,,,,4.0,5,,,4.0,,,78.0
27,"Redman, Mason",24,7,6.0,30,,,,1.0,6.0,1.0,,1.0,1.0,1.0,,2.0,18,,,4.0,,,82.0
12,"Setterfield, Will",18,6,5.0,23,,,,4.0,3.0,5.0,4.0,5.0,,,,7.0,16,,,,,,79.0
9,"Shiel, Dylan",7,2,11.0,18,,,,3.0,1.0,2.0,4.0,3.0,,,,8.0,8,,,,,,70.0
25,"Stringer, Jake",9,3,4.0,13,1.0,,,4.0,1.0,5.0,1.0,5.0,2.0,2.0,,7.0,7,1.0,1.0,2.0,,,79.0
10,"Weideman, Sam",2,1,3.0,5,,2.0,,,,1.0,,2.0,,1.0,,1.0,4,,1.0,,,,91.0
30,"Zerk-Thatcher, Brandon",11,8,5.0,16,,,,3.0,6.0,,,4.0,1.0,,,5.0,10,2.0,,8.0,,,100.0
Totals,Totals,214,96,122.0,336,6.0,9.0,40.0,50.0,57.0,38.0,33.0,65.0,12.0,18.0,,104.0,214,6.0,8.0,30.0,9.0,3.0,
Opposition,Opposition,251,128,125.0,376,12.0,15.0,26.0,42.0,31.0,69.0,32.0,51.0,18.0,12.0,6.0,133.0,241,19.0,17.0,47.0,3.0,10.0,
