West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Brennan, Jacob",11,4,3,14,,1.0,,3.0,3.0,1.0,,2.0,2.0,,,6.0,8.0,1.0,,6.0,,,86.0
1,"Brown, Mitch",2,3,4,6,,,,5.0,1.0,,,4.0,1.0,3.0,,7.0,1.0,2.0,,6.0,,,90.0
19,"Carter, Adam",10,7,1,11,,,,2.0,,3.0,,1.0,,1.0,,1.0,10.0,,,1.0,,,86.0
20,"Cox, Dean",6,2,6,12,,1.0,15.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,,10.0,3.0,1.0,,1.0,,1.0,89.0
15,"Cripps, Jamie",6,4,5,11,2,,,5.0,,1.0,,3.0,,1.0,,5.0,6.0,,1.0,3.0,,,78.0
18,"Dalziell, Bradd",4,1,10,14,,,,2.0,,1.0,2.0,2.0,2.0,1.0,,8.0,6.0,,,,,,87.0
27,"Darling, Jack",11,6,1,12,5,1.0,,4.0,1.0,3.0,,1.0,1.0,1.0,,4.0,8.0,1.0,2.0,1.0,3.0,,90.0
32,"Embley, Andrew",16,5,7,23,1,,,8.0,3.0,3.0,1.0,4.0,1.0,2.0,,8.0,13.0,,1.0,1.0,2.0,2.0,79.0
3,"Gaff, Andrew",10,3,4,14,,,,2.0,,4.0,1.0,2.0,,1.0,,4.0,11.0,,,1.0,,,85.0
23,"Glass, Darren",8,8,7,15,,,,3.0,2.0,2.0,1.0,1.0,2.0,,,10.0,6.0,4.0,,4.0,1.0,,90.0
33,"Hill, Josh",6,3,2,8,,2.0,,3.0,1.0,2.0,1.0,2.0,1.0,1.0,,8.0,2.0,2.0,1.0,1.0,,1.0,90.0
34,"Hutchings, Mark",9,1,10,19,,,,16.0,1.0,1.0,8.0,,,,,13.0,6.0,,,,,,81.0
17,"Kennedy, Josh",11,9,1,12,2,1.0,,3.0,,2.0,,1.0,1.0,1.0,,7.0,6.0,3.0,3.0,1.0,,,88.0
2,"LeCras, Mark",10,4,4,14,2,1.0,,3.0,1.0,2.0,2.0,,,,,6.0,8.0,1.0,2.0,1.0,2.0,2.0,79.0
16,"Mackenzie, Eric",16,9,4,20,,,1.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,,8.0,12.0,3.0,,5.0,,,98.0
7,"Masten, Chris",16,3,10,26,,,,4.0,1.0,4.0,5.0,2.0,1.0,1.0,,13.0,13.0,,,5.0,,2.0,83.0
40 ↑,"Morton, Cale",2,,,2,,,,,,1.0,1.0,,1.0,,,2.0,,,,,,,28.0
9,"Naitanui, Nic",2,,4,6,,,19.0,9.0,1.0,2.0,4.0,1.0,2.0,1.0,,5.0,1.0,,,,,,76.0
11,"Priddis, Matt",10,,16,26,,1.0,,5.0,,4.0,7.0,2.0,2.0,1.0,,15.0,11.0,,,,,,91.0
24 ↓,"Rosa, Matt",4,1,7,11,,,,2.0,,1.0,2.0,2.0,,1.0,,6.0,6.0,,,3.0,,,59.0
31,"Schofield, Will",14,6,3,17,2,,7.0,1.0,1.0,6.0,3.0,3.0,3.0,3.0,,8.0,9.0,2.0,,3.0,,2.0,91.0
28,"Smith, Ashley",6,4,6,12,,,,2.0,1.0,,1.0,1.0,,1.0,,2.0,9.0,,,5.0,,,81.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,190,83,115,305,14,9.0,42.0,86.0,22.0,47.0,44.0,38.0,23.0,22.0,,156.0,155.0,20.0,10.0,48.0,8.0,10.0,
Opposition,Opposition,202,84,163,365,19,7.0,48.0,59.0,31.0,44.0,45.0,50.0,22.0,23.0,6.0,156.0,216.0,12.0,15.0,49.0,9.0,16.0,
