Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
41,"Butts, Jordon",24y 123d,65 (26-0-39 40.00%),,←,
15,"Cook, Brayden",21y 289d,17 (7-0-10 41.18%),8 (0.47),←,
5,"Crouch, Matt",29y 11d,150 (79-1-70 53.00%),30 (0.20),←,
6,"Curtin, Daniel",19y 55d,1 (1-0-0 100.00%),,←,
12,"Dawson, Jordan",27y 23d,117 (52-0-65 44.44%),55 (0.47),53 (22-0-31 41.51%),21 (0.40)
32,"Fogarty, Darcy",24y 220d,87 (31-0-56 35.63%),125 (1.44),←,
34,"Himmelberg, Elliott",25y 333d,43 (16-0-27 37.21%),43 (1.00),←,
20,"Hinge, Mitch",25y 311d,51 (22-0-29 43.14%),5 (0.10),48 (20-0-28 41.67%),4 (0.08)
1,"Jones, Chayce",24y 109d,84 (28-0-56 33.33%),19 (0.23),←,
48,"Keane, Mark",24y 46d,17 (7-0-10 41.18%),,12 (6-0-6 50.00%),
2,"Keays, Ben",27y 69d,121 (38-0-83 31.40%),70 (0.58),91 (32-0-59 35.16%),59 (0.65)
29,"Laird, Rory",30y 125d,232 (116-1-115 50.22%),30 (0.13),←,
25,"McHenry, Ned",23y 294d,67 (25-0-42 37.31%),32 (0.48),←,
16,"Michalanney, Max",20y 66d,30 (14-0-16 46.67%),,←,
27,"Nankervis, Luke",20y 343d,9 (5-0-4 55.56%),,←,
43,"OBrien, Reilly",28y 256d,108 (42-0-66 38.89%),13 (0.12),←,
8,"Rachele, Josh",21y 21d,42 (17-0-25 40.48%),49 (1.17),←,
23,"Rankine, Izak",24y 9d,76 (28-1-47 37.50%),109 (1.43),28 (12-0-16 42.86%),52 (1.86)
38,"Sholl, Lachlan",24y 56d,59 (22-0-37 37.29%),16 (0.27),←,
33,"Smith, Brodie",32y 109d,254 (129-1-124 50.98%),71 (0.28),←,
14,"Soligo, Jake",21y 98d,45 (19-0-26 42.22%),18 (0.40),←,
13,"Walker, Taylor",34y 7d,267 (135-1-131 50.75%),624 (2.34),←,
24,"Worrell, Josh",23y 21d,25 (13-0-12 52.00%),,←,
Totals,Totals,25y 35d,1967 (872-5-1090 44.33%),1317 (0.67),,
C,"Nicks, Matthew",48y 355d,91 (32-0-59 35.16%),,←,
