Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game],Gold Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
9,"Ainsworth, Ben",13,5,5,18,2,,,4.0,,5.0,,6.0,2.0,2.0,,5.0,14.0,1.0,2.0,,,2.0,80.0
15,"Anderson, Noah",13,5,10,23,,,,5.0,1.0,6.0,4.0,2.0,,1.0,,10.0,15.0,,,,1.0,1.0,91.0
10,"Ballard, Charlie",11,6,2,13,,,,2.0,3.0,1.0,,5.0,,3.0,,2.0,11.0,2.0,,6.0,,,86.0
30,"Casboult, Levi",5,3,2,7,2,1.0,,1.0,,1.0,1.0,2.0,2.0,1.0,,5.0,2.0,1.0,2.0,2.0,,,79.0
1,"Chol, Mabior",6,1,2,8,2,,7.0,2.0,,1.0,,4.0,,2.0,,3.0,3.0,,,1.0,,,83.0
25,"Collins, Sam",5,5,5,10,,,,,1.0,,,2.0,1.0,,,5.0,5.0,1.0,,4.0,,,96.0
5,"Davies, Alex",7,,5,12,1,,,5.0,1.0,2.0,1.0,2.0,2.0,,,10.0,3.0,,,1.0,,2.0,70.0
4,"Ellis, Brandon",9,2,10,19,,1.0,,6.0,2.0,5.0,3.0,1.0,1.0,1.0,,6.0,13.0,,,1.0,,1.0,83.0
8,"Fiorini, Brayden",16,4,8,24,,,,5.0,2.0,9.0,5.0,4.0,,1.0,,9.0,15.0,,,3.0,,,76.0
46,"Graham, Caleb",4,2,3,7,,,,,,,,2.0,,1.0,,1.0,6.0,,,8.0,,,80.0
7,"Holman, Nick",5,2,9,14,1,1.0,,6.0,,1.0,,,1.0,,,9.0,5.0,,1.0,,,1.0,91.0
23,"Lemmens, Sean",9,2,4,13,,,,3.0,1.0,1.0,1.0,4.0,1.0,,,6.0,7.0,,,1.0,,,83.0
13,"Lukosius, Jack",11,5,1,12,1,2.0,,3.0,,5.0,,4.0,1.0,2.0,,5.0,6.0,1.0,3.0,,,1.0,89.0
44,"Macpherson, Darcy",5,2,9,14,,,,1.0,1.0,1.0,,5.0,,1.0,,7.0,7.0,,,,,,47.0
11,"Miller, Touk",13,2,16,29,1,,,5.0,2.0,5.0,8.0,4.0,3.0,2.0,2.0,18.0,11.0,,,1.0,,,85.0
27,"Powell, Wil",10,4,6,16,,,,,4.0,4.0,1.0,1.0,1.0,,,6.0,8.0,1.0,,3.0,,2.0,87.0
22,"Rankine, Izak",18,6,5,23,4,1.0,,1.0,1.0,1.0,2.0,5.0,,2.0,1.0,7.0,13.0,,5.0,1.0,,2.0,88.0
18,"Rowell, Matt",17,1,16,33,,1.0,,6.0,1.0,5.0,8.0,4.0,6.0,,3.0,22.0,13.0,,,1.0,,,88.0
6,"Sexton, Alex",,,,,,,,,,,,,,,,,,,,,,,
20,"Sharp, Jeremy",8,2,3,11,1,,,1.0,1.0,1.0,,2.0,1.0,1.0,,3.0,7.0,,2.0,,,,74.0
24,"Swallow, David",6,3,8,14,,,,,2.0,2.0,,1.0,,,,3.0,11.0,,,,,,79.0
14,"Weller, Lachie",13,2,7,20,,,,,7.0,2.0,1.0,5.0,1.0,,,4.0,12.0,,,2.0,1.0,,88.0
28,"Witts, Jarrod",8,1,7,15,1,1.0,28.0,3.0,,1.0,4.0,,1.0,,,10.0,3.0,1.0,1.0,3.0,,,77.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,212,65,143,355,16,11.0,35.0,59.0,30.0,59.0,39.0,65.0,24.0,20.0,6.0,156.0,190.0,8.0,16.0,38.0,2.0,12.0,
Opposition,Opposition,216,91,123,339,12,8.0,39.0,38.0,42.0,42.0,35.0,66.0,20.0,24.0,,122.0,211.0,6.0,9.0,62.0,4.0,8.0,
