Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Allan, Matthew",1,,1,2,,,12.0,,,,,,,,,,,,,,,,
21,"Bradley, Craig",24,,8,32,,1.0,,2.0,,,,,3.0,,,,,,,,,,
16,"Camporeale, Scott",5,,8,13,,,,,,,,,,3.0,,,,,,,,,
39,"Christou, Ang",11,5,4,15,,,,,,,,,1.0,1.0,,,,,,,,,
34,"De Iulio, Ron",12,5,4,16,,,,1.0,,,,,,1.0,,,,,,,,,
35,"Dean, Peter",11,4,2,13,,,,,,,,,1.0,1.0,,,,,,,,,
13,"Hanna, Mil",9,1,7,16,,,,2.0,,,,,,2.0,,,,,,,,,
17,"Heaver, Brent",10,1,3,13,,1.0,,1.0,,,,,,,,,,,,,,,
9,"Hickmott, Adrian",6,2,7,13,1,1.0,,3.0,,,,,1.0,,,,,,,,,,
4,"Kernahan, Stephen",9,7,,9,5,2.0,2.0,1.0,,,,,,,,,,,,,,,
43,"Koutoufides, Anthony",8,6,11,19,,1.0,,,,,,,1.0,1.0,,,,,,,,,
44,"Madden, Justin",6,2,1,7,,,19.0,,,,,,1.0,1.0,,,,,,,,,
22,"Manton, Glenn",7,5,5,12,,,,3.0,,,,,1.0,1.0,,,,,,,,,
10,"Mitchell, Barry",4,1,7,11,,,,,,,,,,1.0,,,,,,,,,
18,"Murphy, Justin",8,1,7,15,2,,,3.0,,,,,2.0,2.0,,,,,,,,,
19,"Pearce, Brad",3,1,2,5,,,,,,,,,,,,,,,,,,,
7,"Ratten, Brett",10,3,13,23,,,,1.0,,,,,2.0,1.0,,,,,,,,,
23,"Rice, Dean",9,4,4,13,,,,2.0,,,,,1.0,1.0,,,,,,,,,
14,"Sexton, Michael",6,2,1,7,,,,1.0,,,,,,,,,,,,,,,
1,"Silvagni, Stephen",9,3,2,11,,,,,,,,,2.0,1.0,,,,,,,,,
11,"Spalding, Earl",10,1,6,16,2,1.0,2.0,2.0,,,,,4.0,3.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,178,54,103,281,10,8.0,35.0,22.0,,,,,20.0,20.0,,,,,,,,,
Opposition,Opposition,183,51,109,292,19,13.0,16.0,35.0,,,,,20.0,20.0,6.0,,,,,,,,
