Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
24,"Allan, Matthew",9.0,4.0,2.0,11.0,,1.0,10.0,,,,,,5.0,3.0,,,,,,,,,
41,"Anstey, Jacob",5.0,1.0,6.0,11.0,2.0,,,,,,,,,,,,,,,,,,
21,"Bradley, Craig",12.0,3.0,5.0,17.0,,,1.0,1.0,,,,,4.0,1.0,,,,,,,,,
16,"Camporeale, Scott",12.0,4.0,2.0,14.0,1.0,,,2.0,,,,,,1.0,,,,,,,,,
34,"De Iulio, Ron",3.0,3.0,3.0,6.0,,,,1.0,,,,,,,,,,,,,,,
35,"Dean, Peter",8.0,5.0,6.0,14.0,1.0,,,,,,,,,,,,,,,,,,
36,"Hamill, Aaron",1.0,1.0,4.0,5.0,,,,1.0,,,,,,2.0,,,,,,,,,
9,"Hickmott, Adrian",13.0,9.0,10.0,23.0,1.0,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
33,"Hogg, Matthew",9.0,4.0,1.0,10.0,,,,,,,,,,,,,,,,,,,
4,"Kernahan, Stephen",8.0,4.0,1.0,9.0,1.0,1.0,,,,,,,2.0,1.0,,,,,,,,,
43,"Koutoufides, Anthony",14.0,8.0,8.0,22.0,1.0,,,2.0,,,,,2.0,,,,,,,,,,
22,"Manton, Glenn",7.0,5.0,5.0,12.0,,,,1.0,,,,,1.0,,,,,,,,,,
5,"McKay, Andrew",7.0,5.0,5.0,12.0,,,,,,,,,,2.0,,,,,,,,,
18,"Murphy, Justin",9.0,4.0,2.0,11.0,1.0,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,
27,"OSullivan, Luke",4.0,1.0,4.0,8.0,1.0,,,,,,,,,1.0,,,,,,,,,
19,"Pearce, Brad",10.0,5.0,3.0,13.0,1.0,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
7,"Ratten, Brett",13.0,6.0,6.0,19.0,,,,7.0,,,,,,1.0,,,,,,,,,
14,"Sexton, Michael",18.0,6.0,9.0,27.0,,,,1.0,,,,,1.0,2.0,,,,,,,,,
1,"Silvagni, Stephen",11.0,5.0,2.0,13.0,5.0,3.0,,1.0,,,,,5.0,1.0,,,,,,,,,
8,"Whitnall, Lance",,,,,,,,,,,,,,,,,,,,,,,
2,"Williams, Greg",15.0,3.0,17.0,32.0,,1.0,,1.0,,,,,5.0,,,,,,,,,,
Totals,Totals,188.0,86.0,101.0,289.0,15.0,10.0,11.0,23.0,,,,,28.0,18.0,,,,,,,,,
Opposition,Opposition,182.0,80.0,102.0,284.0,18.0,11.0,21.0,16.0,,,,,18.0,28.0,6.0,,,,,,,,
