Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
17,"Brown, Nathan",10,4,3,13,1,1.0,,,,,,,1.0,2.0,,,,,,,,,
18,"Cameron, Leon",17,4,,17,3,1.0,,,,,,,,,,,,,,,,,
26,"Cox, Simon",5,2,3,8,,,,,,,,,,,,,,,,,,,
11,"Curley, Todd",6,2,1,7,,,,1.0,,,,,,,,,,,,,,,
14,"Darcy, Luke",12,9,3,15,3,2.0,4.0,,,,,,1.0,2.0,,,,,,,,,
21,"Dent, Matthew",10,1,3,13,,,,1.0,,,,,1.0,,,,,,,,,,
32,"Ellis, Craig",7,4,9,16,,,2.0,1.0,,,,,1.0,1.0,,,,,,,,,
3,"Grant, Chris",11,9,6,17,,,2.0,2.0,,,,,1.0,1.0,3.0,,,,,,,,
37,"Hargraves, Daniel",,,,,,,,1.0,,,,,,,,,,,,,,,
9,"Hudson, Paul",8,5,6,14,,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
6,"Johnson, Brad",14,2,6,20,,1.0,,1.0,,,,,3.0,,1.0,,,,,,,,
2,"Kolyniuk, Steven",6,2,4,10,,,,1.0,,,,,2.0,1.0,,,,,,,,,
35,"Kretiuk, Steven",8,4,4,12,,,,1.0,,,,,1.0,1.0,,,,,,,,,
39,"Liberatore, Tony",2,1,1,3,2,,,3.0,,,,,,1.0,2.0,,,,,,,,
1,"Minton-Connell, Simon",8,8,3,11,3,4.0,,1.0,,,,,,,,,,,,,,,
10,"Montgomery, Brett",5,2,2,7,,,,2.0,,,,,1.0,,,,,,,,,,
36,"Romero, Jose",15,6,10,25,,,,2.0,,,,,3.0,,,,,,,,,,
5,"Smith, Rohan",12,3,6,18,,,,1.0,,,,,4.0,1.0,,,,,,,,,
7,"West, Scott",15,3,9,24,,,,5.0,,,,,1.0,2.0,,,,,,,,,
24,"Wira, Brad",4,1,3,7,1,,,3.0,,,,,,2.0,,,,,,,,,
15,"Wynd, Scott",1,4,10,11,,,17.0,1.0,,,,,,3.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,176,76,92,268,13,12.0,25.0,29.0,,,,,21.0,18.0,6.0,,,,,,,,
Opposition,Opposition,195,84,93,288,12,11.0,22.0,32.0,,,,,18.0,21.0,,,,,,,,,
